precise	payloadSHA256	graphPath	ownershipTier	occurrenceCount	canonicalSelection	kind	title	symbolPath	declaration
c:objc(cs)MSConversation(im)insertAttachment:withAlternateFilename:completionHandler:	291cc5199417490839c8706eb1a284b83471d30993184fbca78ae5782e589f02	reference/symbol-graphs/Messages.symbols.json	0	1	1	swift.method	insertAttachment(_:withAlternateFilename:)	MSConversation.insertAttachment(_:withAlternateFilename:)	func insertAttachment(_ URL: URL, withAlternateFilename filename: String?) async throws
c:objc(cs)MSConversation(im)insertAttachment:withAlternateFilename:completionHandler:	13e11316a32c94edcb475b9495be287b93c517a124cfaf26d0646235f7fc9660	reference/symbol-graphs/Messages.symbols.json	0	1	0	swift.method	insertAttachment(_:withAlternateFilename:completionHandler:)	MSConversation.insertAttachment(_:withAlternateFilename:completionHandler:)	func insertAttachment(_ URL: URL, withAlternateFilename filename: String?, completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)MSConversation(im)insertMessage:completionHandler:	d3dd22c86cd95f0072e4003d193e644ff2dfcd79cfcebb87e4df5d58d1e2e9d0	reference/symbol-graphs/Messages.symbols.json	0	1	1	swift.method	insert(_:)	MSConversation.insert(_:)	func insert(_ message: MSMessage) async throws
c:objc(cs)MSConversation(im)insertMessage:completionHandler:	744a0103dd03f37bc6a1b9723e3abfa4d1eb7e15752d13925a42212024759410	reference/symbol-graphs/Messages.symbols.json	0	1	0	swift.method	insert(_:completionHandler:)	MSConversation.insert(_:completionHandler:)	func insert(_ message: MSMessage, completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)MSConversation(im)insertSticker:completionHandler:	df604c9d902ea43f5d1029f87f9ba58872f8c72b7ae02f71aaa624bd33286d2e	reference/symbol-graphs/Messages.symbols.json	0	1	1	swift.method	insert(_:)	MSConversation.insert(_:)	func insert(_ sticker: MSSticker) async throws
c:objc(cs)MSConversation(im)insertSticker:completionHandler:	e2b8929d402622e55e6dde42598e3b91d3464b9c1077159d9b526ff9086cd3a6	reference/symbol-graphs/Messages.symbols.json	0	1	0	swift.method	insert(_:completionHandler:)	MSConversation.insert(_:completionHandler:)	func insert(_ sticker: MSSticker, completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)MSConversation(im)insertText:completionHandler:	e51b45d976e44a3b3748261e9810961ee8ea61b8a70daf0f6c858ed4e45128fa	reference/symbol-graphs/Messages.symbols.json	0	1	1	swift.method	insertText(_:)	MSConversation.insertText(_:)	func insertText(_ text: String) async throws
c:objc(cs)MSConversation(im)insertText:completionHandler:	9638be01237c1b9971903547142042935fd78c9ffbfa2517acc5851c683a3e1b	reference/symbol-graphs/Messages.symbols.json	0	1	0	swift.method	insertText(_:completionHandler:)	MSConversation.insertText(_:completionHandler:)	func insertText(_ text: String, completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)MSConversation(im)sendAttachment:withAlternateFilename:completionHandler:	29deb2361966005acfa0861edf1e9532006508e0ced4b8538fb27ad6b8423a89	reference/symbol-graphs/Messages.symbols.json	0	1	1	swift.method	sendAttachment(_:withAlternateFilename:)	MSConversation.sendAttachment(_:withAlternateFilename:)	func sendAttachment(_ URL: URL, withAlternateFilename filename: String?) async throws
c:objc(cs)MSConversation(im)sendAttachment:withAlternateFilename:completionHandler:	5b6c8f235577907e1ac9f5fe9aaedd5fd1ead52484f79254a592c1a762a3e84e	reference/symbol-graphs/Messages.symbols.json	0	1	0	swift.method	sendAttachment(_:withAlternateFilename:completionHandler:)	MSConversation.sendAttachment(_:withAlternateFilename:completionHandler:)	func sendAttachment(_ URL: URL, withAlternateFilename filename: String?, completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)MSConversation(im)sendMessage:completionHandler:	2f6bee51bddc849f9df09f3e8d2dca6a989461a23441fded385e603be1690d6a	reference/symbol-graphs/Messages.symbols.json	0	1	1	swift.method	send(_:)	MSConversation.send(_:)	func send(_ message: MSMessage) async throws
c:objc(cs)MSConversation(im)sendMessage:completionHandler:	a1df3588c14391f67c4466da134f2050ec5a3ff843f49cdf4782d5a5528baff3	reference/symbol-graphs/Messages.symbols.json	0	1	0	swift.method	send(_:completionHandler:)	MSConversation.send(_:completionHandler:)	func send(_ message: MSMessage, completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)MSConversation(im)sendSticker:completionHandler:	f11a561b73ca1604474b922c4c09ddd9b23c59169fd0bf800d01f31c8911961e	reference/symbol-graphs/Messages.symbols.json	0	1	1	swift.method	send(_:)	MSConversation.send(_:)	func send(_ sticker: MSSticker) async throws
c:objc(cs)MSConversation(im)sendSticker:completionHandler:	b88fcfb3f415ec36a0b78f4dd0197e8de74d83de1595c07d43720712fa5a3983	reference/symbol-graphs/Messages.symbols.json	0	1	0	swift.method	send(_:completionHandler:)	MSConversation.send(_:completionHandler:)	func send(_ sticker: MSSticker, completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)MSConversation(im)sendText:completionHandler:	7929b1809dc23078659114c232006538f576d72e8a92b5c075f297d01cf264aa	reference/symbol-graphs/Messages.symbols.json	0	1	1	swift.method	sendText(_:)	MSConversation.sendText(_:)	func sendText(_ text: String) async throws
c:objc(cs)MSConversation(im)sendText:completionHandler:	7c5e3db52d634ce543fb9b62d06eb8d829dc2212dc2a39e567525d128085e894	reference/symbol-graphs/Messages.symbols.json	0	1	0	swift.method	sendText(_:completionHandler:)	MSConversation.sendText(_:completionHandler:)	func sendText(_ text: String, completionHandler: (((any Error)?) -> Void)? = nil)
