precise	status	evidence	notes
c:@E@CLLocationButtonIcon	implemented	test:full/corelocationui/tests/agent/CoreLocationUIIconTests.swift#testIconCases	-
c:@E@CLLocationButtonIcon@CLLocationButtonIconArrowFilled	implemented	test:full/corelocationui/tests/agent/CoreLocationUIIconTests.swift#testIconCases	-
c:@E@CLLocationButtonIcon@CLLocationButtonIconArrowOutline	implemented	test:full/corelocationui/tests/agent/CoreLocationUIIconTests.swift#testIconCases	-
c:@E@CLLocationButtonIcon@CLLocationButtonIconNone	implemented	test:full/corelocationui/tests/agent/CoreLocationUIIconTests.swift#testIconCases	-
c:@E@CLLocationButtonLabel	implemented	test:full/corelocationui/tests/agent/CoreLocationUILabelTests.swift#testLabelCases	-
c:@E@CLLocationButtonLabel@CLLocationButtonLabelCurrentLocation	implemented	test:full/corelocationui/tests/agent/CoreLocationUILabelTests.swift#testLabelCases	-
c:@E@CLLocationButtonLabel@CLLocationButtonLabelNone	implemented	test:full/corelocationui/tests/agent/CoreLocationUILabelTests.swift#testLabelCases	-
c:@E@CLLocationButtonLabel@CLLocationButtonLabelSendCurrentLocation	implemented	test:full/corelocationui/tests/agent/CoreLocationUILabelTests.swift#testLabelCases	-
c:@E@CLLocationButtonLabel@CLLocationButtonLabelSendMyCurrentLocation	implemented	test:full/corelocationui/tests/agent/CoreLocationUILabelTests.swift#testLabelCases	-
c:@E@CLLocationButtonLabel@CLLocationButtonLabelShareCurrentLocation	implemented	test:full/corelocationui/tests/agent/CoreLocationUILabelTests.swift#testLabelCases	-
c:@E@CLLocationButtonLabel@CLLocationButtonLabelShareMyCurrentLocation	implemented	test:full/corelocationui/tests/agent/CoreLocationUILabelTests.swift#testLabelCases	-
c:objc(cs)CLLocationButton	implemented	test:full/corelocationui/tests/agent/CLLocationButtonTests.swift#testLocationButtonInit	-
c:objc(cs)CLLocationButton(py)cornerRadius	implemented	test:full/corelocationui/tests/agent/CLLocationButtonTests.swift#testLocationButtonCornerRadius	-
c:objc(cs)CLLocationButton(py)fontSize	implemented	test:full/corelocationui/tests/agent/CLLocationButtonTests.swift#testLocationButtonFontSize	-
c:objc(cs)CLLocationButton(py)icon	implemented	test:full/corelocationui/tests/agent/CLLocationButtonTests.swift#testLocationButtonIcon	-
c:objc(cs)CLLocationButton(py)label	implemented	test:full/corelocationui/tests/agent/CLLocationButtonTests.swift#testLocationButtonLabel	-
s:021_CoreLocationUI_SwiftC00B6ButtonV	implemented	test:full/corelocationui/tests/agent/LocationButtonTests.swift#testSwiftLocationButtonConstruct	-
s:021_CoreLocationUI_SwiftC00B6ButtonV4Bodya	implemented	test:full/corelocationui/tests/agent/LocationButtonTests.swift#testSwiftLocationButtonBody	-
s:021_CoreLocationUI_SwiftC00B6ButtonV4bodyQrvp	implemented	test:full/corelocationui/tests/agent/LocationButtonTests.swift#testSwiftLocationButtonBody	-
s:021_CoreLocationUI_SwiftC00B6ButtonV5TitleV	implemented	test:full/corelocationui/tests/agent/LocationButtonTests.swift#testSwiftLocationButtonTitle	-
s:021_CoreLocationUI_SwiftC00B6ButtonV5TitleV011sendCurrentB0AEvpZ	implemented	test:full/corelocationui/tests/agent/LocationButtonTests.swift#testTitleSendCurrentLocation	-
