precise	status	evidence	notes
c:@M@DeviceActivity@objc(cs)DeviceActivityAuthorization	implemented	test:full/deviceactivity/tests/agent/DeviceActivityAuthorizationTests.swift#testDeviceActivityAuthorizationFailClosed	Fail-closed authorization.
c:@M@DeviceActivity@objc(cs)DeviceActivityAuthorization(cm)isAuthorized:	implemented	test:full/deviceactivity/tests/agent/DeviceActivityAuthorizationTests.swift#testDeviceActivityAuthorizationFailClosed	Fail-closed authorization.
c:@M@DeviceActivity@objc(cs)DeviceActivityAuthorization(cpy)authorizedClientIdentifiers	implemented	test:full/deviceactivity/tests/agent/DeviceActivityAuthorizationTests.swift#testDeviceActivityAuthorizationFailClosed	Fail-closed authorization.
c:@M@DeviceActivity@objc(cs)DeviceActivityAuthorization(cpy)isAuthorized	implemented	test:full/deviceactivity/tests/agent/DeviceActivityAuthorizationTests.swift#testDeviceActivityAuthorizationFailClosed	Fail-closed authorization.
c:@M@DeviceActivity@objc(cs)DeviceActivityAuthorization(cpy)isOverridden	implemented	test:full/deviceactivity/tests/agent/DeviceActivityAuthorizationTests.swift#testDeviceActivityAuthorizationOverride	isOverridden host hook.
c:@M@DeviceActivity@objc(cs)DeviceActivityAuthorization(cpy)sharingEnabled	implemented	test:full/deviceactivity/tests/agent/DeviceActivityAuthorizationTests.swift#testDeviceActivityAuthorizationFailClosed	Fail-closed authorization.
c:@M@DeviceActivity@objc(cs)DeviceActivityAuthorization(im)init	implemented	test:full/deviceactivity/tests/agent/DeviceActivityAuthorizationTests.swift#testDeviceActivityAuthorizationFailClosed	NSObject init.
c:@M@DeviceActivity@objc(cs)DeviceActivityMonitor	implemented	test:full/deviceactivity/tests/agent/DeviceActivityAuthorizationTests.swift#testDeviceActivityMonitorCallbacksAreInert	Inert monitor callbacks.
c:@M@DeviceActivity@objc(cs)DeviceActivityMonitor(im)init	implemented	test:full/deviceactivity/tests/agent/DeviceActivityAuthorizationTests.swift#testDeviceActivityMonitorCallbacksAreInert	Inert monitor callbacks.
c:@M@DeviceActivity@objc(pl)DeviceActivityAuthorizing	implemented	test:full/deviceactivity/tests/agent/DeviceActivityAuthorizationTests.swift#testDeviceActivityAuthorizationFailClosed	Fail-closed authorization.
c:@M@DeviceActivity@objc(pl)DeviceActivityAuthorizing(cm)isAuthorized:	implemented	test:full/deviceactivity/tests/agent/DeviceActivityAuthorizationTests.swift#testDeviceActivityAuthorizationFailClosed	Fail-closed authorization.
c:@M@DeviceActivity@objc(pl)DeviceActivityAuthorizing(cpy)isAuthorized	implemented	test:full/deviceactivity/tests/agent/DeviceActivityAuthorizationTests.swift#testDeviceActivityAuthorizationFailClosed	Fail-closed authorization.
s:10Foundation14LocalizedErrorPAAE10helpAnchorSSSgvp::SYNTHESIZED::s:14DeviceActivity0aB6CenterV15MonitoringErrorO	implemented	test:full/deviceactivity/tests/agent/DeviceActivityReportTests.swift#testDeviceActivityMonitoringErrorSurface	Documented monitoring errors and LocalizedError text.
s:10Foundation14LocalizedErrorPAAE13failureReasonSSSgvp::SYNTHESIZED::s:14DeviceActivity0aB6CenterV15MonitoringErrorO	implemented	test:full/deviceactivity/tests/agent/DeviceActivityReportTests.swift#testDeviceActivityMonitoringErrorSurface	Documented monitoring errors and LocalizedError text.
s:14DeviceActivity0aB4DataV	implemented	test:full/deviceactivity/tests/agent/DeviceActivityDataTests.swift#testDeviceActivityDataRecord	DeviceActivityData record, segmentInterval, nested activitySegments.
s:14DeviceActivity0aB4DataV011ApplicationB0V	implemented	test:full/deviceactivity/tests/agent/DeviceActivityDataTests.swift#testDeviceActivityApplicationActivity	ApplicationActivity duration, pickups, notifications, Equatable/Hashable.
s:14DeviceActivity0aB4DataV011ApplicationB0V05totalB8DurationSdvp	implemented	test:full/deviceactivity/tests/agent/DeviceActivityDataTests.swift#testDeviceActivityApplicationActivity	ApplicationActivity duration, pickups, notifications, Equatable/Hashable.
s:14DeviceActivity0aB4DataV011ApplicationB0V11application15ManagedSettings0D0Vvp	deferred		Requires ManagedSettings.Token types; this seed lists Foundation only and must not ship a local substitute.
s:14DeviceActivity0aB4DataV011ApplicationB0V15numberOfPickupsSivp	implemented	test:full/deviceactivity/tests/agent/DeviceActivityDataTests.swift#testDeviceActivityApplicationActivity	ApplicationActivity duration, pickups, notifications, Equatable/Hashable.
s:14DeviceActivity0aB4DataV011ApplicationB0V21numberOfNotificationsSivp	implemented	test:full/deviceactivity/tests/agent/DeviceActivityDataTests.swift#testDeviceActivityApplicationActivity	ApplicationActivity duration, pickups, notifications, Equatable/Hashable.
