precise	kind	title	path	declaration
c:@E@WCErrorCode	swift.enum	WCError.Code	WCError.Code	enum Code
c:@E@WCErrorCode@WCErrorCodeCompanionAppNotInstalled	swift.enum.case	WCError.Code.companionAppNotInstalled	WCError.Code.companionAppNotInstalled	case companionAppNotInstalled
c:@E@WCErrorCode@WCErrorCodeDeliveryFailed	swift.enum.case	WCError.Code.deliveryFailed	WCError.Code.deliveryFailed	case deliveryFailed
c:@E@WCErrorCode@WCErrorCodeDeviceNotPaired	swift.enum.case	WCError.Code.deviceNotPaired	WCError.Code.deviceNotPaired	case deviceNotPaired
c:@E@WCErrorCode@WCErrorCodeFileAccessDenied	swift.enum.case	WCError.Code.fileAccessDenied	WCError.Code.fileAccessDenied	case fileAccessDenied
c:@E@WCErrorCode@WCErrorCodeGenericError	swift.enum.case	WCError.Code.genericError	WCError.Code.genericError	case genericError
c:@E@WCErrorCode@WCErrorCodeInsufficientSpace	swift.enum.case	WCError.Code.insufficientSpace	WCError.Code.insufficientSpace	case insufficientSpace
c:@E@WCErrorCode@WCErrorCodeInvalidParameter	swift.enum.case	WCError.Code.invalidParameter	WCError.Code.invalidParameter	case invalidParameter
c:@E@WCErrorCode@WCErrorCodeMessageReplyFailed	swift.enum.case	WCError.Code.messageReplyFailed	WCError.Code.messageReplyFailed	case messageReplyFailed
c:@E@WCErrorCode@WCErrorCodeMessageReplyTimedOut	swift.enum.case	WCError.Code.messageReplyTimedOut	WCError.Code.messageReplyTimedOut	case messageReplyTimedOut
c:@E@WCErrorCode@WCErrorCodeNotReachable	swift.enum.case	WCError.Code.notReachable	WCError.Code.notReachable	case notReachable
c:@E@WCErrorCode@WCErrorCodePayloadTooLarge	swift.enum.case	WCError.Code.payloadTooLarge	WCError.Code.payloadTooLarge	case payloadTooLarge
c:@E@WCErrorCode@WCErrorCodePayloadUnsupportedTypes	swift.enum.case	WCError.Code.payloadUnsupportedTypes	WCError.Code.payloadUnsupportedTypes	case payloadUnsupportedTypes
c:@E@WCErrorCode@WCErrorCodeSessionInactive	swift.enum.case	WCError.Code.sessionInactive	WCError.Code.sessionInactive	case sessionInactive
c:@E@WCErrorCode@WCErrorCodeSessionMissingDelegate	swift.enum.case	WCError.Code.sessionMissingDelegate	WCError.Code.sessionMissingDelegate	case sessionMissingDelegate
c:@E@WCErrorCode@WCErrorCodeSessionNotActivated	swift.enum.case	WCError.Code.sessionNotActivated	WCError.Code.sessionNotActivated	case sessionNotActivated
c:@E@WCErrorCode@WCErrorCodeSessionNotSupported	swift.enum.case	WCError.Code.sessionNotSupported	WCError.Code.sessionNotSupported	case sessionNotSupported
c:@E@WCErrorCode@WCErrorCodeTransferTimedOut	swift.enum.case	WCError.Code.transferTimedOut	WCError.Code.transferTimedOut	case transferTimedOut
c:@E@WCErrorCode@WCErrorCodeWatchAppNotInstalled	swift.enum.case	WCError.Code.watchAppNotInstalled	WCError.Code.watchAppNotInstalled	case watchAppNotInstalled
c:@E@WCErrorCode@WCErrorCodeWatchOnlyApp	swift.enum.case	WCError.Code.watchOnlyApp	WCError.Code.watchOnlyApp	case watchOnlyApp
c:@E@WCSessionActivationState	swift.enum	WCSessionActivationState	WCSessionActivationState	enum WCSessionActivationState
c:@E@WCSessionActivationState@WCSessionActivationStateActivated	swift.enum.case	WCSessionActivationState.activated	WCSessionActivationState.activated	case activated
c:@E@WCSessionActivationState@WCSessionActivationStateInactive	swift.enum.case	WCSessionActivationState.inactive	WCSessionActivationState.inactive	case inactive
c:@E@WCSessionActivationState@WCSessionActivationStateNotActivated	swift.enum.case	WCSessionActivationState.notActivated	WCSessionActivationState.notActivated	case notActivated
c:@WCErrorDomain	swift.var	WCErrorDomain	WCErrorDomain	let WCErrorDomain: String
c:objc(cs)WCSession	swift.class	WCSession	WCSession	class WCSession
c:objc(cs)WCSession(cm)isSupported	swift.type.method	isSupported()	WCSession.isSupported()	class func isSupported() -> Bool
c:objc(cs)WCSession(cpy)defaultSession	swift.type.property	default	WCSession.default	class var `default`: WCSession { get }
c:objc(cs)WCSession(im)activateSession	swift.method	activate()	WCSession.activate()	func activate()
c:objc(cs)WCSession(im)sendMessage:replyHandler:errorHandler:	swift.method	sendMessage(_:replyHandler:errorHandler:)	WCSession.sendMessage(_:replyHandler:errorHandler:)	func sendMessage(_ message: [String : Any], replyHandler: (([String : Any]) -> Void)?, errorHandler: ((any Error) -> Void)? = nil)
c:objc(cs)WCSession(im)sendMessageData:replyHandler:errorHandler:	swift.method	sendMessageData(_:replyHandler:errorHandler:)	WCSession.sendMessageData(_:replyHandler:errorHandler:)	func sendMessageData(_ data: Data, replyHandler: ((Data) -> Void)?, errorHandler: ((any Error) -> Void)? = nil)
c:objc(cs)WCSession(im)transferCurrentComplicationUserInfo:	swift.method	transferCurrentComplicationUserInfo(_:)	WCSession.transferCurrentComplicationUserInfo(_:)	func transferCurrentComplicationUserInfo(_ userInfo: [String : Any] = [:]) -> WCSessionUserInfoTransfer
c:objc(cs)WCSession(im)transferFile:metadata:	swift.method	transferFile(_:metadata:)	WCSession.transferFile(_:metadata:)	func transferFile(_ file: URL, metadata: [String : Any]?) -> WCSessionFileTransfer
c:objc(cs)WCSession(im)transferUserInfo:	swift.method	transferUserInfo(_:)	WCSession.transferUserInfo(_:)	func transferUserInfo(_ userInfo: [String : Any] = [:]) -> WCSessionUserInfoTransfer
c:objc(cs)WCSession(im)updateApplicationContext:error:	swift.method	updateApplicationContext(_:)	WCSession.updateApplicationContext(_:)	func updateApplicationContext(_ applicationContext: [String : Any]) throws
c:objc(cs)WCSession(py)activationState	swift.property	activationState	WCSession.activationState	var activationState: WCSessionActivationState { get }
c:objc(cs)WCSession(py)applicationContext	swift.property	applicationContext	WCSession.applicationContext	var applicationContext: [String : Any] { get }
c:objc(cs)WCSession(py)complicationEnabled	swift.property	isComplicationEnabled	WCSession.isComplicationEnabled	var isComplicationEnabled: Bool { get }
c:objc(cs)WCSession(py)delegate	swift.property	delegate	WCSession.delegate	weak var delegate: (any WCSessionDelegate)? { get set }
c:objc(cs)WCSession(py)hasContentPending	swift.property	hasContentPending	WCSession.hasContentPending	var hasContentPending: Bool { get }
c:objc(cs)WCSession(py)outstandingFileTransfers	swift.property	outstandingFileTransfers	WCSession.outstandingFileTransfers	var outstandingFileTransfers: [WCSessionFileTransfer] { get }
c:objc(cs)WCSession(py)outstandingUserInfoTransfers	swift.property	outstandingUserInfoTransfers	WCSession.outstandingUserInfoTransfers	var outstandingUserInfoTransfers: [WCSessionUserInfoTransfer] { get }
c:objc(cs)WCSession(py)paired	swift.property	isPaired	WCSession.isPaired	var isPaired: Bool { get }
c:objc(cs)WCSession(py)reachable	swift.property	isReachable	WCSession.isReachable	var isReachable: Bool { get }
c:objc(cs)WCSession(py)receivedApplicationContext	swift.property	receivedApplicationContext	WCSession.receivedApplicationContext	var receivedApplicationContext: [String : Any] { get }
c:objc(cs)WCSession(py)remainingComplicationUserInfoTransfers	swift.property	remainingComplicationUserInfoTransfers	WCSession.remainingComplicationUserInfoTransfers	var remainingComplicationUserInfoTransfers: Int { get }
c:objc(cs)WCSession(py)watchAppInstalled	swift.property	isWatchAppInstalled	WCSession.isWatchAppInstalled	var isWatchAppInstalled: Bool { get }
c:objc(cs)WCSession(py)watchDirectoryURL	swift.property	watchDirectoryURL	WCSession.watchDirectoryURL	var watchDirectoryURL: URL? { get }
c:objc(cs)WCSessionFile	swift.class	WCSessionFile	WCSessionFile	class WCSessionFile
c:objc(cs)WCSessionFile(py)fileURL	swift.property	fileURL	WCSessionFile.fileURL	var fileURL: URL { get }
c:objc(cs)WCSessionFile(py)metadata	swift.property	metadata	WCSessionFile.metadata	var metadata: [String : Any]? { get }
c:objc(cs)WCSessionFileTransfer	swift.class	WCSessionFileTransfer	WCSessionFileTransfer	class WCSessionFileTransfer
c:objc(cs)WCSessionFileTransfer(im)cancel	swift.method	cancel()	WCSessionFileTransfer.cancel()	func cancel()
c:objc(cs)WCSessionFileTransfer(py)file	swift.property	file	WCSessionFileTransfer.file	var file: WCSessionFile { get }
c:objc(cs)WCSessionFileTransfer(py)progress	swift.property	progress	WCSessionFileTransfer.progress	var progress: Progress { get }
c:objc(cs)WCSessionFileTransfer(py)transferring	swift.property	isTransferring	WCSessionFileTransfer.isTransferring	var isTransferring: Bool { get }
c:objc(cs)WCSessionUserInfoTransfer	swift.class	WCSessionUserInfoTransfer	WCSessionUserInfoTransfer	class WCSessionUserInfoTransfer
c:objc(cs)WCSessionUserInfoTransfer(im)cancel	swift.method	cancel()	WCSessionUserInfoTransfer.cancel()	func cancel()
c:objc(cs)WCSessionUserInfoTransfer(py)currentComplicationInfo	swift.property	isCurrentComplicationInfo	WCSessionUserInfoTransfer.isCurrentComplicationInfo	var isCurrentComplicationInfo: Bool { get }
c:objc(cs)WCSessionUserInfoTransfer(py)transferring	swift.property	isTransferring	WCSessionUserInfoTransfer.isTransferring	var isTransferring: Bool { get }
c:objc(cs)WCSessionUserInfoTransfer(py)userInfo	swift.property	userInfo	WCSessionUserInfoTransfer.userInfo	var userInfo: [String : Any] { get }
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)WCSessionUserInfoTransfer	swift.init	init(coder:)	WCSessionUserInfoTransfer.init(coder:)	init?(coder: NSCoder)
c:objc(pl)WCSessionDelegate	swift.protocol	WCSessionDelegate	WCSessionDelegate	protocol WCSessionDelegate : NSObjectProtocol
c:objc(pl)WCSessionDelegate(im)session:activationDidCompleteWithState:error:	swift.method	session(_:activationDidCompleteWith:error:)	WCSessionDelegate.session(_:activationDidCompleteWith:error:)	func session(_ session: WCSession, activationDidCompleteWith activationState: WCSessionActivationState, error: (any Error)?)
c:objc(pl)WCSessionDelegate(im)session:didFinishFileTransfer:error:	swift.method	session(_:didFinish:error:)	WCSessionDelegate.session(_:didFinish:error:)	optional func session(_ session: WCSession, didFinish fileTransfer: WCSessionFileTransfer, error: (any Error)?)
c:objc(pl)WCSessionDelegate(im)session:didFinishUserInfoTransfer:error:	swift.method	session(_:didFinish:error:)	WCSessionDelegate.session(_:didFinish:error:)	optional func session(_ session: WCSession, didFinish userInfoTransfer: WCSessionUserInfoTransfer, error: (any Error)?)
c:objc(pl)WCSessionDelegate(im)session:didReceiveApplicationContext:	swift.method	session(_:didReceiveApplicationContext:)	WCSessionDelegate.session(_:didReceiveApplicationContext:)	optional func session(_ session: WCSession, didReceiveApplicationContext applicationContext: [String : Any])
c:objc(pl)WCSessionDelegate(im)session:didReceiveFile:	swift.method	session(_:didReceive:)	WCSessionDelegate.session(_:didReceive:)	optional func session(_ session: WCSession, didReceive file: WCSessionFile)
c:objc(pl)WCSessionDelegate(im)session:didReceiveMessage:	swift.method	session(_:didReceiveMessage:)	WCSessionDelegate.session(_:didReceiveMessage:)	optional func session(_ session: WCSession, didReceiveMessage message: [String : Any])
