precise	status	evidence	notes
s:10Foundation14LocalizedErrorPAAE10helpAnchorSSSgvp::SYNTHESIZED::s:23SecureElementCredential0C7SessionC9ErrorCodeO	implemented	test:full/secureelementcredential/tests/agent/ErrorCodeTests.swift#testErrorCodeHelpAnchor	
s:10Foundation14LocalizedErrorPAAE16errorDescriptionSSSgvp::SYNTHESIZED::s:23SecureElementCredential0C7SessionC9ErrorCodeO	implemented	test:full/secureelementcredential/tests/agent/ErrorCodeTests.swift#testErrorCodeErrorDescription	
s:10Foundation14LocalizedErrorPAAE18recoverySuggestionSSSgvp::SYNTHESIZED::s:23SecureElementCredential0C7SessionC9ErrorCodeO	implemented	test:full/secureelementcredential/tests/agent/ErrorCodeTests.swift#testErrorCodeRecoverySuggestion	
s:23SecureElementCredential0C7SessionC	implemented	test:full/secureelementcredential/tests/agent/SessionIdentityTests.swift#testCredentialSessionInit	
s:23SecureElementCredential0C7SessionC01_abC6_UIKitE042performCardEmulationTransactionWithCurrentC04over7optionsySo7UISceneC_AC0gH7OptionsVtYaKF	unavailable		UIKit overlay requires UIScene; omitted on this Foundation-only Linux module.
s:23SecureElementCredential0C7SessionC01_abC6_UIKitE16endCardEmulationyyYaKF	declared	source:full/secureelementcredential/CredentialSession.swift#endCardEmulation	async endCardEmulation cannot be awaited by the sealed sync runner
s:23SecureElementCredential0C7SessionC01_abC6_UIKitE18performTransaction5using4over7optionsyAC0C0V_So7UISceneCAC20CardEmulationOptionsVtYaKF	unavailable		UIKit overlay requires UIScene; omitted on this Foundation-only Linux module.
s:23SecureElementCredential0C7SessionC01_abC6_UIKitE23performWiredTransaction5using4over11instanceAIDyAC0C0V_So7UISceneC10Foundation4DataVtYaKF	unavailable		UIKit overlay requires UIScene; omitted on this Foundation-only Linux module.
s:23SecureElementCredential0C7SessionC01_abC8_SwiftUIE13configurationAD0C11TransactionC13ConfigurationCyYaKF	declared	source:full/secureelementcredential/CredentialSession.swift#configuration	async configuration() cannot be awaited by the sealed sync runner
s:23SecureElementCredential0C7SessionC05startD0ACyYaKFZ	declared	source:full/secureelementcredential/CredentialSession.swift#startSession	async startSession cannot be awaited by the sealed sync runner; throws featureUnavailable
s:23SecureElementCredential0C7SessionC06deleteC0yyAC0C0VYaKF	declared	source:full/secureelementcredential/CredentialSession.swift#deleteCredential	async deleteCredential cannot be awaited by the sealed sync runner
s:23SecureElementCredential0C7SessionC06secureB4InfoAC0abF0Vvp	declared	source:full/secureelementcredential/CredentialSession.swift#secureElementInfo	async throwing session property cannot be awaited by the sealed sync runner
s:23SecureElementCredential0C7SessionC09provisionC017configurationUUID4nameAC0C0V10Foundation0G0V_SStYaKF	declared	source:full/secureelementcredential/CredentialSession.swift#provisionCredential	async provisionCredential cannot be awaited by the sealed sync runner
s:23SecureElementCredential0C7SessionC0C0V	implemented	test:full/secureelementcredential/tests/agent/CredentialTests.swift#testCredentialIdentifier	
s:23SecureElementCredential0C7SessionC0C0V10identifier10Foundation4UUIDVvp	implemented	test:full/secureelementcredential/tests/agent/CredentialTests.swift#testCredentialIdentifier	
s:23SecureElementCredential0C7SessionC0C0V12InstanceInfoV	implemented	test:full/secureelementcredential/tests/agent/InstanceInfoTests.swift#testInstanceAID	
