precise	kind	title	path	declaration
c:@E@VSAccountAccessStatus	swift.enum	VSAccountAccessStatus	VSAccountAccessStatus	enum VSAccountAccessStatus
c:@E@VSAccountAccessStatus@VSAccountAccessStatusDenied	swift.enum.case	VSAccountAccessStatus.denied	VSAccountAccessStatus.denied	case denied
c:@E@VSAccountAccessStatus@VSAccountAccessStatusGranted	swift.enum.case	VSAccountAccessStatus.granted	VSAccountAccessStatus.granted	case granted
c:@E@VSAccountAccessStatus@VSAccountAccessStatusNotDetermined	swift.enum.case	VSAccountAccessStatus.notDetermined	VSAccountAccessStatus.notDetermined	case notDetermined
c:@E@VSAccountAccessStatus@VSAccountAccessStatusRestricted	swift.enum.case	VSAccountAccessStatus.restricted	VSAccountAccessStatus.restricted	case restricted
c:@E@VSErrorCode	swift.enum	VSError.Code	VSError.Code	enum Code
c:@E@VSErrorCode@VSErrorCodeAccessNotGranted	swift.enum.case	VSError.Code.accessNotGranted	VSError.Code.accessNotGranted	case accessNotGranted
c:@E@VSErrorCode@VSErrorCodeInvalidVerificationToken	swift.enum.case	VSError.Code.invalidVerificationToken	VSError.Code.invalidVerificationToken	case invalidVerificationToken
c:@E@VSErrorCode@VSErrorCodeProviderRejected	swift.enum.case	VSError.Code.providerRejected	VSError.Code.providerRejected	case providerRejected
c:@E@VSErrorCode@VSErrorCodeRejected	swift.enum.case	VSError.Code.rejected	VSError.Code.rejected	case rejected
c:@E@VSErrorCode@VSErrorCodeServiceTemporarilyUnavailable	swift.enum.case	VSError.Code.serviceTemporarilyUnavailable	VSError.Code.serviceTemporarilyUnavailable	case serviceTemporarilyUnavailable
c:@E@VSErrorCode@VSErrorCodeUnsupported	swift.enum.case	VSError.Code.unsupported	VSError.Code.unsupported	case unsupported
c:@E@VSErrorCode@VSErrorCodeUnsupportedProvider	swift.enum.case	VSError.Code.unsupportedProvider	VSError.Code.unsupportedProvider	case unsupportedProvider
c:@E@VSErrorCode@VSErrorCodeUserCancelled	swift.enum.case	VSError.Code.userCancelled	VSError.Code.userCancelled	case userCancelled
c:@E@VSSubscriptionAccessLevel	swift.enum	VSSubscriptionAccessLevel	VSSubscriptionAccessLevel	enum VSSubscriptionAccessLevel
c:@E@VSSubscriptionAccessLevel@VSSubscriptionAccessLevelFreeWithAccount	swift.enum.case	VSSubscriptionAccessLevel.freeWithAccount	VSSubscriptionAccessLevel.freeWithAccount	case freeWithAccount
c:@E@VSSubscriptionAccessLevel@VSSubscriptionAccessLevelPaid	swift.enum.case	VSSubscriptionAccessLevel.paid	VSSubscriptionAccessLevel.paid	case paid
c:@E@VSSubscriptionAccessLevel@VSSubscriptionAccessLevelUnknown	swift.enum.case	VSSubscriptionAccessLevel.unknown	VSSubscriptionAccessLevel.unknown	case unknown
c:@E@VSUserAccountQueryOptions	swift.struct	VSUserAccountManager.QueryOptions	VSUserAccountManager.QueryOptions	struct QueryOptions
c:@E@VSUserAccountQueryOptions@VSUserAccountQueryAllDevices	swift.type.property	allDevices	VSUserAccountManager.QueryOptions.allDevices	static var allDevices: VSUserAccountManager.QueryOptions { get }
c:@T@VSAccountProviderAuthenticationScheme	swift.struct	VSAccountProviderAuthenticationScheme	VSAccountProviderAuthenticationScheme	struct VSAccountProviderAuthenticationScheme
c:@T@VSCheckAccessOption	swift.struct	VSCheckAccessOption	VSCheckAccessOption	struct VSCheckAccessOption
c:@VSAccountProviderAuthenticationSchemeAPI	swift.type.property	api	VSAccountProviderAuthenticationScheme.api	static let api: VSAccountProviderAuthenticationScheme
c:@VSAccountProviderAuthenticationSchemeSAML	swift.type.property	saml	VSAccountProviderAuthenticationScheme.saml	static let saml: VSAccountProviderAuthenticationScheme
c:@VSCheckAccessOptionPrompt	swift.type.property	prompt	VSCheckAccessOption.prompt	static let prompt: VSCheckAccessOption
c:@VSErrorDomain	swift.var	VSErrorDomain	VSErrorDomain	let VSErrorDomain: String
c:@VSErrorInfoKeyAccountProviderResponse	swift.var	VSErrorInfoKeyAccountProviderResponse	VSErrorInfoKeyAccountProviderResponse	let VSErrorInfoKeyAccountProviderResponse: String
c:@VSErrorInfoKeySAMLResponse	swift.var	VSErrorInfoKeySAMLResponse	VSErrorInfoKeySAMLResponse	let VSErrorInfoKeySAMLResponse: String
c:@VSErrorInfoKeySAMLResponseStatus	swift.var	VSErrorInfoKeySAMLResponseStatus	VSErrorInfoKeySAMLResponseStatus	let VSErrorInfoKeySAMLResponseStatus: String
c:@VSErrorInfoKeyUnsupportedProviderIdentifier	swift.var	VSErrorInfoKeyUnsupportedProviderIdentifier	VSErrorInfoKeyUnsupportedProviderIdentifier	let VSErrorInfoKeyUnsupportedProviderIdentifier: String
c:@VSOpenTVProviderSettingsURLString	swift.var	VSOpenTVProviderSettingsURLString	VSOpenTVProviderSettingsURLString	let VSOpenTVProviderSettingsURLString: String
c:objc(cs)VSAccountApplicationProvider	swift.class	VSAccountApplicationProvider	VSAccountApplicationProvider	class VSAccountApplicationProvider
c:objc(cs)VSAccountApplicationProvider(im)initWithLocalizedDisplayName:identifier:	swift.init	init(localizedDisplayName:identifier:)	VSAccountApplicationProvider.init(localizedDisplayName:identifier:)	init(localizedDisplayName: String, identifier: String)
c:objc(cs)VSAccountApplicationProvider(py)identifier	swift.property	identifier	VSAccountApplicationProvider.identifier	var identifier: String { get }
c:objc(cs)VSAccountApplicationProvider(py)localizedDisplayName	swift.property	localizedDisplayName	VSAccountApplicationProvider.localizedDisplayName	var localizedDisplayName: String { get }
c:objc(cs)VSAccountManager	swift.class	VSAccountManager	VSAccountManager	class VSAccountManager
c:objc(cs)VSAccountManager(im)checkAccessStatusWithOptions:completionHandler:	swift.method	checkAccessStatus(options:)	VSAccountManager.checkAccessStatus(options:)	func checkAccessStatus(options: [VSCheckAccessOption : Any] = [:]) async throws -> VSAccountAccessStatus
c:objc(cs)VSAccountManager(im)enqueueAccountMetadataRequest:completionHandler:	swift.method	enqueue(_:completionHandler:)	VSAccountManager.enqueue(_:completionHandler:)	func enqueue(_ request: VSAccountMetadataRequest, completionHandler: @escaping (VSAccountMetadata?, (any Error)?) -> Void) -> VSAccountManagerResult
c:objc(cs)VSAccountManager(py)delegate	swift.property	delegate	VSAccountManager.delegate	weak var delegate: (any VSAccountManagerDelegate)? { get set }
c:objc(cs)VSAccountManagerResult	swift.class	VSAccountManagerResult	VSAccountManagerResult	class VSAccountManagerResult
c:objc(cs)VSAccountManagerResult(im)cancel	swift.method	cancel()	VSAccountManagerResult.cancel()	func cancel()
c:objc(cs)VSAccountMetadata	swift.class	VSAccountMetadata	VSAccountMetadata	class VSAccountMetadata
c:objc(cs)VSAccountMetadata(py)SAMLAttributeQueryResponse	swift.property	samlAttributeQueryResponse	VSAccountMetadata.samlAttributeQueryResponse	var samlAttributeQueryResponse: String? { get }
c:objc(cs)VSAccountMetadata(py)accountProviderIdentifier	swift.property	accountProviderIdentifier	VSAccountMetadata.accountProviderIdentifier	var accountProviderIdentifier: String? { get }
c:objc(cs)VSAccountMetadata(py)accountProviderResponse	swift.property	accountProviderResponse	VSAccountMetadata.accountProviderResponse	var accountProviderResponse: VSAccountProviderResponse? { get }
c:objc(cs)VSAccountMetadata(py)authenticationExpirationDate	swift.property	authenticationExpirationDate	VSAccountMetadata.authenticationExpirationDate	var authenticationExpirationDate: Date? { get }
c:objc(cs)VSAccountMetadata(py)verificationData	swift.property	verificationData	VSAccountMetadata.verificationData	var verificationData: Data? { get }
c:objc(cs)VSAccountMetadataRequest	swift.class	VSAccountMetadataRequest	VSAccountMetadataRequest	class VSAccountMetadataRequest
c:objc(cs)VSAccountMetadataRequest(py)accountProviderAuthenticationToken	swift.property	accountProviderAuthenticationToken	VSAccountMetadataRequest.accountProviderAuthenticationToken	var accountProviderAuthenticationToken: String? { get set }
c:objc(cs)VSAccountMetadataRequest(py)applicationAccountProviders	swift.property	applicationAccountProviders	VSAccountMetadataRequest.applicationAccountProviders	var applicationAccountProviders: [VSAccountApplicationProvider]? { get set }
c:objc(cs)VSAccountMetadataRequest(py)attributeNames	swift.property	attributeNames	VSAccountMetadataRequest.attributeNames	var attributeNames: [String] { get set }
c:objc(cs)VSAccountMetadataRequest(py)channelIdentifier	swift.property	channelIdentifier	VSAccountMetadataRequest.channelIdentifier	var channelIdentifier: String? { get set }
