precise	status	evidence	notes
s:10AppIntents24PersistentlyIdentifiablePAAE20persistentIdentifierSSvpZ::SYNTHESIZED::s:10GeoToolbox15PlaceDescriptorV	implemented	test:full/geotoolbox/tests/agent/PlaceDescriptorTests.swift#testPersistentIdentifier	
s:10AppIntents28InstanceDisplayRepresentablePAAE23localizedStringResource10Foundation09LocalizedgH0Vvp::SYNTHESIZED::s:10GeoToolbox15PlaceDescriptorV	deferred		App Intents InstanceDisplayRepresentable.localizedStringResource needs Foundation.LocalizedStringResource, which is absent from Linux Foundation 6.2.4.
s:10GeoToolbox15PlaceDescriptorV	implemented	test:full/geotoolbox/tests/agent/PlaceDescriptorTests.swift#testPlaceDescriptorType	
s:10GeoToolbox15PlaceDescriptorV010SupportingC14RepresentationO	implemented	test:full/geotoolbox/tests/agent/SupportingPlaceRepresentationTests.swift#testSupportingPlaceRepresentationType	
s:10GeoToolbox15PlaceDescriptorV010SupportingC14RepresentationO18serviceIdentifiersyAESDyS2SGcAEmF	implemented	test:full/geotoolbox/tests/agent/SupportingPlaceRepresentationTests.swift#testSupportingPlaceRepresentationCases	
s:10GeoToolbox15PlaceDescriptorV010SupportingC14RepresentationO2eeoiySbAE_AEtFZ	implemented	test:full/geotoolbox/tests/agent/SupportingPlaceRepresentationTests.swift#testSupportingPlaceRepresentationEquality	
s:10GeoToolbox15PlaceDescriptorV010SupportingC14RepresentationO4fromAEs7Decoder_p_tKcfc	implemented	test:full/geotoolbox/tests/agent/PlaceDescriptorCodingTests.swift#testSupportingPlaceRepresentationDecode	
s:10GeoToolbox15PlaceDescriptorV010SupportingC14RepresentationO6encode2toys7Encoder_p_tKF	implemented	test:full/geotoolbox/tests/agent/PlaceDescriptorCodingTests.swift#testSupportingPlaceRepresentationEncode	
s:10GeoToolbox15PlaceDescriptorV01_aB11_AppIntentsE13Specificationa	deferred		typealias Specification = some ResolverSpecification requires AppIntents.ResolverSpecification, which is not a declared dependency.
s:10GeoToolbox15PlaceDescriptorV01_aB11_AppIntentsE13UnwrappedTypea	implemented	test:full/geotoolbox/tests/agent/PlaceRepresentationTests.swift#testUnwrappedTypeAlias	
