precise	kind	title	path	declaration
c:@E@MLComputeUnits	swift.enum	MLComputeUnits	MLComputeUnits	enum MLComputeUnits
c:@E@MLComputeUnits@MLComputeUnitsAll	swift.enum.case	MLComputeUnits.all	MLComputeUnits.all	case all
c:@E@MLComputeUnits@MLComputeUnitsCPUAndGPU	swift.enum.case	MLComputeUnits.cpuAndGPU	MLComputeUnits.cpuAndGPU	case cpuAndGPU
c:@E@MLComputeUnits@MLComputeUnitsCPUAndNeuralEngine	swift.enum.case	MLComputeUnits.cpuAndNeuralEngine	MLComputeUnits.cpuAndNeuralEngine	case cpuAndNeuralEngine
c:@E@MLComputeUnits@MLComputeUnitsCPUOnly	swift.enum.case	MLComputeUnits.cpuOnly	MLComputeUnits.cpuOnly	case cpuOnly
c:@E@MLFeatureType	swift.enum	MLFeatureType	MLFeatureType	enum MLFeatureType
c:@E@MLFeatureType@MLFeatureTypeDictionary	swift.enum.case	MLFeatureType.dictionary	MLFeatureType.dictionary	case dictionary
c:@E@MLFeatureType@MLFeatureTypeDouble	swift.enum.case	MLFeatureType.double	MLFeatureType.double	case double
c:@E@MLFeatureType@MLFeatureTypeImage	swift.enum.case	MLFeatureType.image	MLFeatureType.image	case image
c:@E@MLFeatureType@MLFeatureTypeInt64	swift.enum.case	MLFeatureType.int64	MLFeatureType.int64	case int64
c:@E@MLFeatureType@MLFeatureTypeInvalid	swift.enum.case	MLFeatureType.invalid	MLFeatureType.invalid	case invalid
c:@E@MLFeatureType@MLFeatureTypeMultiArray	swift.enum.case	MLFeatureType.multiArray	MLFeatureType.multiArray	case multiArray
c:@E@MLFeatureType@MLFeatureTypeSequence	swift.enum.case	MLFeatureType.sequence	MLFeatureType.sequence	case sequence
c:@E@MLFeatureType@MLFeatureTypeState	swift.enum.case	MLFeatureType.state	MLFeatureType.state	case state
c:@E@MLFeatureType@MLFeatureTypeString	swift.enum.case	MLFeatureType.string	MLFeatureType.string	case string
c:@E@MLImageSizeConstraintType	swift.enum	MLImageSizeConstraintType	MLImageSizeConstraintType	enum MLImageSizeConstraintType
c:@E@MLImageSizeConstraintType@MLImageSizeConstraintTypeEnumerated	swift.enum.case	MLImageSizeConstraintType.enumerated	MLImageSizeConstraintType.enumerated	case enumerated
c:@E@MLImageSizeConstraintType@MLImageSizeConstraintTypeRange	swift.enum.case	MLImageSizeConstraintType.range	MLImageSizeConstraintType.range	case range
c:@E@MLImageSizeConstraintType@MLImageSizeConstraintTypeUnspecified	swift.enum.case	MLImageSizeConstraintType.unspecified	MLImageSizeConstraintType.unspecified	case unspecified
c:@E@MLModelError	swift.enum	MLModelError.Code	MLModelError.Code	enum Code
c:@E@MLModelError@MLModelErrorCustomLayer	swift.enum.case	MLModelError.Code.customLayer	MLModelError.Code.customLayer	case customLayer
c:@E@MLModelError@MLModelErrorCustomModel	swift.enum.case	MLModelError.Code.customModel	MLModelError.Code.customModel	case customModel
c:@E@MLModelError@MLModelErrorFeatureType	swift.enum.case	MLModelError.Code.featureType	MLModelError.Code.featureType	case featureType
c:@E@MLModelError@MLModelErrorGeneric	swift.enum.case	MLModelError.Code.generic	MLModelError.Code.generic	case generic
c:@E@MLModelError@MLModelErrorIO	swift.enum.case	MLModelError.Code.io	MLModelError.Code.io	case io
c:@E@MLModelError@MLModelErrorModelCollection	swift.enum.case	MLModelError.Code.modelCollection	MLModelError.Code.modelCollection	case modelCollection
c:@E@MLModelError@MLModelErrorModelDecryption	swift.enum.case	MLModelError.Code.modelDecryption	MLModelError.Code.modelDecryption	case modelDecryption
c:@E@MLModelError@MLModelErrorModelDecryptionKeyFetch	swift.enum.case	MLModelError.Code.modelDecryptionKeyFetch	MLModelError.Code.modelDecryptionKeyFetch	case modelDecryptionKeyFetch
c:@E@MLModelError@MLModelErrorParameters	swift.enum.case	MLModelError.Code.parameters	MLModelError.Code.parameters	case parameters
c:@E@MLModelError@MLModelErrorPredictionCancelled	swift.enum.case	MLModelError.Code.predictionCancelled	MLModelError.Code.predictionCancelled	case predictionCancelled
c:@E@MLModelError@MLModelErrorUpdate	swift.enum.case	MLModelError.Code.update	MLModelError.Code.update	case update
c:@E@MLMultiArrayDataType	swift.enum	MLMultiArrayDataType	MLMultiArrayDataType	enum MLMultiArrayDataType
c:@E@MLMultiArrayDataType@MLMultiArrayDataTypeDouble	swift.enum.case	MLMultiArrayDataType.double	MLMultiArrayDataType.double	case double
c:@E@MLMultiArrayDataType@MLMultiArrayDataTypeFloat	swift.type.property	float	MLMultiArrayDataType.float	static var float: MLMultiArrayDataType { get }
c:@E@MLMultiArrayDataType@MLMultiArrayDataTypeFloat16	swift.enum.case	MLMultiArrayDataType.float16	MLMultiArrayDataType.float16	case float16
c:@E@MLMultiArrayDataType@MLMultiArrayDataTypeFloat32	swift.enum.case	MLMultiArrayDataType.float32	MLMultiArrayDataType.float32	case float32
c:@E@MLMultiArrayDataType@MLMultiArrayDataTypeFloat64	swift.type.property	float64	MLMultiArrayDataType.float64	static var float64: MLMultiArrayDataType { get }
c:@E@MLMultiArrayDataType@MLMultiArrayDataTypeInt32	swift.enum.case	MLMultiArrayDataType.int32	MLMultiArrayDataType.int32	case int32
c:@E@MLMultiArrayDataType@MLMultiArrayDataTypeInt8	swift.enum.case	MLMultiArrayDataType.int8	MLMultiArrayDataType.int8	case int8
c:@E@MLMultiArrayShapeConstraintType	swift.enum	MLMultiArrayShapeConstraintType	MLMultiArrayShapeConstraintType	enum MLMultiArrayShapeConstraintType
c:@E@MLMultiArrayShapeConstraintType@MLMultiArrayShapeConstraintTypeEnumerated	swift.enum.case	MLMultiArrayShapeConstraintType.enumerated	MLMultiArrayShapeConstraintType.enumerated	case enumerated
c:@E@MLMultiArrayShapeConstraintType@MLMultiArrayShapeConstraintTypeRange	swift.enum.case	MLMultiArrayShapeConstraintType.range	MLMultiArrayShapeConstraintType.range	case range
c:@E@MLMultiArrayShapeConstraintType@MLMultiArrayShapeConstraintTypeUnspecified	swift.enum.case	MLMultiArrayShapeConstraintType.unspecified	MLMultiArrayShapeConstraintType.unspecified	case unspecified
c:@E@MLTaskState	swift.enum	MLTaskState	MLTaskState	enum MLTaskState
c:@E@MLTaskState@MLTaskStateCancelling	swift.enum.case	MLTaskState.cancelling	MLTaskState.cancelling	case cancelling
c:@E@MLTaskState@MLTaskStateCompleted	swift.enum.case	MLTaskState.completed	MLTaskState.completed	case completed
c:@E@MLTaskState@MLTaskStateFailed	swift.enum.case	MLTaskState.failed	MLTaskState.failed	case failed
c:@E@MLTaskState@MLTaskStateRunning	swift.enum.case	MLTaskState.running	MLTaskState.running	case running
c:@E@MLTaskState@MLTaskStateSuspended	swift.enum.case	MLTaskState.suspended	MLTaskState.suspended	case suspended
c:@E@MLUpdateProgressEvent	swift.struct	MLUpdateProgressEvent	MLUpdateProgressEvent	struct MLUpdateProgressEvent
c:@E@MLUpdateProgressEvent@MLUpdateProgressEventEpochEnd	swift.type.property	epochEnd	MLUpdateProgressEvent.epochEnd	static var epochEnd: MLUpdateProgressEvent { get }
c:@E@MLUpdateProgressEvent@MLUpdateProgressEventMiniBatchEnd	swift.type.property	miniBatchEnd	MLUpdateProgressEvent.miniBatchEnd	static var miniBatchEnd: MLUpdateProgressEvent { get }
c:@E@MLUpdateProgressEvent@MLUpdateProgressEventTrainingBegin	swift.type.property	trainingBegin	MLUpdateProgressEvent.trainingBegin	static var trainingBegin: MLUpdateProgressEvent { get }
c:@MLFeatureValueImageOptionCropAndScale	swift.type.property	cropAndScale	MLFeatureValue.ImageOption.cropAndScale	static let cropAndScale: MLFeatureValue.ImageOption
c:@MLFeatureValueImageOptionCropRect	swift.type.property	cropRect	MLFeatureValue.ImageOption.cropRect	static let cropRect: MLFeatureValue.ImageOption
c:@MLModelAuthorKey	swift.type.property	author	MLModelMetadataKey.author	static let author: MLModelMetadataKey
c:@MLModelCreatorDefinedKey	swift.type.property	creatorDefinedKey	MLModelMetadataKey.creatorDefinedKey	static let creatorDefinedKey: MLModelMetadataKey
c:@MLModelDescriptionKey	swift.type.property	description	MLModelMetadataKey.description	static let description: MLModelMetadataKey
c:@MLModelErrorDomain	swift.var	MLModelErrorDomain	MLModelErrorDomain	let MLModelErrorDomain: String
c:@MLModelLicenseKey	swift.type.property	license	MLModelMetadataKey.license	static let license: MLModelMetadataKey
c:@MLModelVersionStringKey	swift.type.property	versionString	MLModelMetadataKey.versionString	static let versionString: MLModelMetadataKey
c:@T@MLFeatureValueImageOption	swift.struct	MLFeatureValue.ImageOption	MLFeatureValue.ImageOption	struct ImageOption
c:@T@MLModelMetadataKey	swift.struct	MLModelMetadataKey	MLModelMetadataKey	struct MLModelMetadataKey
c:objc(cs)MLArrayBatchProvider	swift.class	MLArrayBatchProvider	MLArrayBatchProvider	class MLArrayBatchProvider
c:objc(cs)MLArrayBatchProvider(im)initWithDictionary:error:	swift.init	init(dictionary:)	MLArrayBatchProvider.init(dictionary:)	init(dictionary: [String : [Any]]) throws
c:objc(cs)MLArrayBatchProvider(im)initWithFeatureProviderArray:	swift.init	init(array:)	MLArrayBatchProvider.init(array:)	init(array: [any MLFeatureProvider])
c:objc(cs)MLArrayBatchProvider(im)initWithFeatureProviderArray:::SYNTHESIZED::c:objc(cs)MLArrayBatchProvider	swift.init	init(featureProviderArray:)	MLArrayBatchProvider.init(featureProviderArray:)	init(featureProviderArray array: [any MLFeatureProvider])
c:objc(cs)MLArrayBatchProvider(py)array	swift.property	array	MLArrayBatchProvider.array	var array: [any MLFeatureProvider] { get }
c:objc(cs)MLCPUComputeDevice	swift.class	MLCPUComputeDevice	MLCPUComputeDevice	class MLCPUComputeDevice
c:objc(cs)MLDictionaryConstraint	swift.class	MLDictionaryConstraint	MLDictionaryConstraint	class MLDictionaryConstraint
c:objc(cs)MLDictionaryConstraint(py)keyType	swift.property	keyType	MLDictionaryConstraint.keyType	var keyType: MLFeatureType { get }
c:objc(cs)MLDictionaryFeatureProvider	swift.class	MLDictionaryFeatureProvider	MLDictionaryFeatureProvider	class MLDictionaryFeatureProvider
c:objc(cs)MLDictionaryFeatureProvider(im)initWithDictionary:error:	swift.init	init(dictionary:)	MLDictionaryFeatureProvider.init(dictionary:)	init(dictionary: [String : Any]) throws
c:objc(cs)MLDictionaryFeatureProvider(im)objectForKeyedSubscript:	swift.subscript	subscript(_:)	MLDictionaryFeatureProvider.subscript(_:)	subscript(featureName: String) -> MLFeatureValue? { get }
c:objc(cs)MLDictionaryFeatureProvider(py)dictionary	swift.property	dictionary	MLDictionaryFeatureProvider.dictionary	var dictionary: [String : MLFeatureValue] { get }
c:objc(cs)MLFeatureDescription	swift.class	MLFeatureDescription	MLFeatureDescription	class MLFeatureDescription
c:objc(cs)MLFeatureDescription(im)isAllowedValue:	swift.method	isAllowedValue(_:)	MLFeatureDescription.isAllowedValue(_:)	func isAllowedValue(_ value: MLFeatureValue) -> Bool
c:objc(cs)MLFeatureDescription(py)dictionaryConstraint	swift.property	dictionaryConstraint	MLFeatureDescription.dictionaryConstraint	var dictionaryConstraint: MLDictionaryConstraint? { get }
c:objc(cs)MLFeatureDescription(py)imageConstraint	swift.property	imageConstraint	MLFeatureDescription.imageConstraint	var imageConstraint: MLImageConstraint? { get }
c:objc(cs)MLFeatureDescription(py)multiArrayConstraint	swift.property	multiArrayConstraint	MLFeatureDescription.multiArrayConstraint	var multiArrayConstraint: MLMultiArrayConstraint? { get }
c:objc(cs)MLFeatureDescription(py)name	swift.property	name	MLFeatureDescription.name	var name: String { get }
c:objc(cs)MLFeatureDescription(py)optional	swift.property	isOptional	MLFeatureDescription.isOptional	var isOptional: Bool { get }
