precise	kind	title	path	declaration
c:@E@CGImageAnimationStatus	swift.enum	CGImageAnimationStatus	CGImageAnimationStatus	enum CGImageAnimationStatus
c:@E@CGImageAnimationStatus@kCGImageAnimationStatus_AllocationFailure	swift.enum.case	CGImageAnimationStatus.allocationFailure	CGImageAnimationStatus.allocationFailure	case allocationFailure
c:@E@CGImageAnimationStatus@kCGImageAnimationStatus_CorruptInputImage	swift.enum.case	CGImageAnimationStatus.corruptInputImage	CGImageAnimationStatus.corruptInputImage	case corruptInputImage
c:@E@CGImageAnimationStatus@kCGImageAnimationStatus_IncompleteInputImage	swift.enum.case	CGImageAnimationStatus.incompleteInputImage	CGImageAnimationStatus.incompleteInputImage	case incompleteInputImage
c:@E@CGImageAnimationStatus@kCGImageAnimationStatus_ParameterError	swift.enum.case	CGImageAnimationStatus.parameterError	CGImageAnimationStatus.parameterError	case parameterError
c:@E@CGImageAnimationStatus@kCGImageAnimationStatus_UnsupportedFormat	swift.enum.case	CGImageAnimationStatus.unsupportedFormat	CGImageAnimationStatus.unsupportedFormat	case unsupportedFormat
c:@E@CGImageMetadataErrors	swift.enum	CGImageMetadataErrors	CGImageMetadataErrors	enum CGImageMetadataErrors
c:@E@CGImageMetadataErrors@kCGImageMetadataErrorBadArgument	swift.enum.case	CGImageMetadataErrors.badArgument	CGImageMetadataErrors.badArgument	case badArgument
c:@E@CGImageMetadataErrors@kCGImageMetadataErrorConflictingArguments	swift.enum.case	CGImageMetadataErrors.conflictingArguments	CGImageMetadataErrors.conflictingArguments	case conflictingArguments
c:@E@CGImageMetadataErrors@kCGImageMetadataErrorPrefixConflict	swift.enum.case	CGImageMetadataErrors.prefixConflict	CGImageMetadataErrors.prefixConflict	case prefixConflict
c:@E@CGImageMetadataErrors@kCGImageMetadataErrorUnknown	swift.enum.case	CGImageMetadataErrors.unknown	CGImageMetadataErrors.unknown	case unknown
c:@E@CGImageMetadataErrors@kCGImageMetadataErrorUnsupportedFormat	swift.enum.case	CGImageMetadataErrors.unsupportedFormat	CGImageMetadataErrors.unsupportedFormat	case unsupportedFormat
c:@E@CGImageMetadataType	swift.enum	CGImageMetadataType	CGImageMetadataType	enum CGImageMetadataType
c:@E@CGImageMetadataType@kCGImageMetadataTypeAlternateArray	swift.enum.case	CGImageMetadataType.alternateArray	CGImageMetadataType.alternateArray	case alternateArray
c:@E@CGImageMetadataType@kCGImageMetadataTypeAlternateText	swift.enum.case	CGImageMetadataType.alternateText	CGImageMetadataType.alternateText	case alternateText
c:@E@CGImageMetadataType@kCGImageMetadataTypeArrayOrdered	swift.enum.case	CGImageMetadataType.arrayOrdered	CGImageMetadataType.arrayOrdered	case arrayOrdered
c:@E@CGImageMetadataType@kCGImageMetadataTypeArrayUnordered	swift.enum.case	CGImageMetadataType.arrayUnordered	CGImageMetadataType.arrayUnordered	case arrayUnordered
c:@E@CGImageMetadataType@kCGImageMetadataTypeDefault	swift.enum.case	CGImageMetadataType.default	CGImageMetadataType.default	case `default`
c:@E@CGImageMetadataType@kCGImageMetadataTypeInvalid	swift.enum.case	CGImageMetadataType.invalid	CGImageMetadataType.invalid	case invalid
c:@E@CGImageMetadataType@kCGImageMetadataTypeString	swift.enum.case	CGImageMetadataType.string	CGImageMetadataType.string	case string
c:@E@CGImageMetadataType@kCGImageMetadataTypeStructure	swift.enum.case	CGImageMetadataType.structure	CGImageMetadataType.structure	case structure
c:@E@CGImagePropertyOrientation	swift.enum	CGImagePropertyOrientation	CGImagePropertyOrientation	@frozen enum CGImagePropertyOrientation
c:@E@CGImagePropertyOrientation@kCGImagePropertyOrientationDown	swift.enum.case	CGImagePropertyOrientation.down	CGImagePropertyOrientation.down	case down
c:@E@CGImagePropertyOrientation@kCGImagePropertyOrientationDownMirrored	swift.enum.case	CGImagePropertyOrientation.downMirrored	CGImagePropertyOrientation.downMirrored	case downMirrored
c:@E@CGImagePropertyOrientation@kCGImagePropertyOrientationLeft	swift.enum.case	CGImagePropertyOrientation.left	CGImagePropertyOrientation.left	case left
c:@E@CGImagePropertyOrientation@kCGImagePropertyOrientationLeftMirrored	swift.enum.case	CGImagePropertyOrientation.leftMirrored	CGImagePropertyOrientation.leftMirrored	case leftMirrored
c:@E@CGImagePropertyOrientation@kCGImagePropertyOrientationRight	swift.enum.case	CGImagePropertyOrientation.right	CGImagePropertyOrientation.right	case right
c:@E@CGImagePropertyOrientation@kCGImagePropertyOrientationRightMirrored	swift.enum.case	CGImagePropertyOrientation.rightMirrored	CGImagePropertyOrientation.rightMirrored	case rightMirrored
c:@E@CGImagePropertyOrientation@kCGImagePropertyOrientationUp	swift.enum.case	CGImagePropertyOrientation.up	CGImagePropertyOrientation.up	case up
c:@E@CGImagePropertyOrientation@kCGImagePropertyOrientationUpMirrored	swift.enum.case	CGImagePropertyOrientation.upMirrored	CGImagePropertyOrientation.upMirrored	case upMirrored
c:@E@CGImagePropertyTGACompression	swift.enum	CGImagePropertyTGACompression	CGImagePropertyTGACompression	@frozen enum CGImagePropertyTGACompression
c:@E@CGImagePropertyTGACompression@kCGImageTGACompressionNone	swift.enum.case	CGImagePropertyTGACompression.tgaCompressionNone	CGImagePropertyTGACompression.tgaCompressionNone	case tgaCompressionNone
c:@E@CGImagePropertyTGACompression@kCGImageTGACompressionRLE	swift.enum.case	CGImagePropertyTGACompression.tgaCompressionRLE	CGImagePropertyTGACompression.tgaCompressionRLE	case tgaCompressionRLE
c:@E@CGImageSourceStatus	swift.enum	CGImageSourceStatus	CGImageSourceStatus	enum CGImageSourceStatus
c:@E@CGImageSourceStatus@kCGImageStatusComplete	swift.enum.case	CGImageSourceStatus.statusComplete	CGImageSourceStatus.statusComplete	case statusComplete
