precise	kind	title	path	declaration
c:@E@SCNActionTimingMode	swift.enum	SCNActionTimingMode	SCNActionTimingMode	enum SCNActionTimingMode
c:@E@SCNActionTimingMode@SCNActionTimingModeEaseIn	swift.enum.case	SCNActionTimingMode.easeIn	SCNActionTimingMode.easeIn	case easeIn
c:@E@SCNActionTimingMode@SCNActionTimingModeEaseInEaseOut	swift.enum.case	SCNActionTimingMode.easeInEaseOut	SCNActionTimingMode.easeInEaseOut	case easeInEaseOut
c:@E@SCNActionTimingMode@SCNActionTimingModeEaseOut	swift.enum.case	SCNActionTimingMode.easeOut	SCNActionTimingMode.easeOut	case easeOut
c:@E@SCNActionTimingMode@SCNActionTimingModeLinear	swift.enum.case	SCNActionTimingMode.linear	SCNActionTimingMode.linear	case linear
c:@E@SCNAntialiasingMode	swift.enum	SCNAntialiasingMode	SCNAntialiasingMode	enum SCNAntialiasingMode
c:@E@SCNAntialiasingMode@SCNAntialiasingModeMultisampling2X	swift.enum.case	SCNAntialiasingMode.multisampling2X	SCNAntialiasingMode.multisampling2X	case multisampling2X
c:@E@SCNAntialiasingMode@SCNAntialiasingModeMultisampling4X	swift.enum.case	SCNAntialiasingMode.multisampling4X	SCNAntialiasingMode.multisampling4X	case multisampling4X
c:@E@SCNAntialiasingMode@SCNAntialiasingModeNone	swift.enum.case	SCNAntialiasingMode.none	SCNAntialiasingMode.none	case none
c:@E@SCNBillboardAxis	swift.struct	SCNBillboardAxis	SCNBillboardAxis	struct SCNBillboardAxis
c:@E@SCNBillboardAxis@SCNBillboardAxisAll	swift.type.property	all	SCNBillboardAxis.all	static var all: SCNBillboardAxis { get }
c:@E@SCNBillboardAxis@SCNBillboardAxisX	swift.type.property	X	SCNBillboardAxis.X	static var X: SCNBillboardAxis { get }
c:@E@SCNBillboardAxis@SCNBillboardAxisY	swift.type.property	Y	SCNBillboardAxis.Y	static var Y: SCNBillboardAxis { get }
c:@E@SCNBillboardAxis@SCNBillboardAxisZ	swift.type.property	Z	SCNBillboardAxis.Z	static var Z: SCNBillboardAxis { get }
c:@E@SCNBlendMode	swift.enum	SCNBlendMode	SCNBlendMode	enum SCNBlendMode
c:@E@SCNBlendMode@SCNBlendModeAdd	swift.enum.case	SCNBlendMode.add	SCNBlendMode.add	case add
c:@E@SCNBlendMode@SCNBlendModeAlpha	swift.enum.case	SCNBlendMode.alpha	SCNBlendMode.alpha	case alpha
c:@E@SCNBlendMode@SCNBlendModeMax	swift.enum.case	SCNBlendMode.max	SCNBlendMode.max	case max
c:@E@SCNBlendMode@SCNBlendModeMultiply	swift.enum.case	SCNBlendMode.multiply	SCNBlendMode.multiply	case multiply
c:@E@SCNBlendMode@SCNBlendModeReplace	swift.enum.case	SCNBlendMode.replace	SCNBlendMode.replace	case replace
c:@E@SCNBlendMode@SCNBlendModeScreen	swift.enum.case	SCNBlendMode.screen	SCNBlendMode.screen	case screen
c:@E@SCNBlendMode@SCNBlendModeSubtract	swift.enum.case	SCNBlendMode.subtract	SCNBlendMode.subtract	case subtract
c:@E@SCNBufferFrequency	swift.enum	SCNBufferFrequency	SCNBufferFrequency	enum SCNBufferFrequency
c:@E@SCNBufferFrequency@SCNBufferFrequencyPerFrame	swift.enum.case	SCNBufferFrequency.perFrame	SCNBufferFrequency.perFrame	case perFrame
c:@E@SCNBufferFrequency@SCNBufferFrequencyPerNode	swift.enum.case	SCNBufferFrequency.perNode	SCNBufferFrequency.perNode	case perNode
c:@E@SCNBufferFrequency@SCNBufferFrequencyPerShadable	swift.enum.case	SCNBufferFrequency.perShadable	SCNBufferFrequency.perShadable	case perShadable
c:@E@SCNCameraProjectionDirection	swift.enum	SCNCameraProjectionDirection	SCNCameraProjectionDirection	enum SCNCameraProjectionDirection
c:@E@SCNCameraProjectionDirection@SCNCameraProjectionDirectionHorizontal	swift.enum.case	SCNCameraProjectionDirection.horizontal	SCNCameraProjectionDirection.horizontal	case horizontal
c:@E@SCNCameraProjectionDirection@SCNCameraProjectionDirectionVertical	swift.enum.case	SCNCameraProjectionDirection.vertical	SCNCameraProjectionDirection.vertical	case vertical
c:@E@SCNChamferMode	swift.enum	SCNChamferMode	SCNChamferMode	enum SCNChamferMode
c:@E@SCNChamferMode@SCNChamferModeBack	swift.enum.case	SCNChamferMode.back	SCNChamferMode.back	case back
c:@E@SCNChamferMode@SCNChamferModeBoth	swift.enum.case	SCNChamferMode.both	SCNChamferMode.both	case both
c:@E@SCNChamferMode@SCNChamferModeFront	swift.enum.case	SCNChamferMode.front	SCNChamferMode.front	case front
c:@E@SCNColorMask	swift.struct	SCNColorMask	SCNColorMask	struct SCNColorMask
c:@E@SCNColorMask@SCNColorMaskAll	swift.type.property	all	SCNColorMask.all	static var all: SCNColorMask { get }
c:@E@SCNColorMask@SCNColorMaskAlpha	swift.type.property	alpha	SCNColorMask.alpha	static var alpha: SCNColorMask { get }
c:@E@SCNColorMask@SCNColorMaskBlue	swift.type.property	blue	SCNColorMask.blue	static var blue: SCNColorMask { get }
c:@E@SCNColorMask@SCNColorMaskGreen	swift.type.property	green	SCNColorMask.green	static var green: SCNColorMask { get }
