precise	kind	title	path	declaration
s:10Foundation14LocalizedErrorPAAE10helpAnchorSSSgvp::SYNTHESIZED::s:9WiFiAware7WAErrorO	swift.property	helpAnchor	WAError.helpAnchor	var helpAnchor: String? { get }
s:10Foundation14LocalizedErrorPAAE13failureReasonSSSgvp::SYNTHESIZED::s:9WiFiAware7WAErrorO	swift.property	failureReason	WAError.failureReason	var failureReason: String? { get }
s:10Foundation14LocalizedErrorPAAE16errorDescriptionSSSgvp::SYNTHESIZED::s:9WiFiAware7WAErrorO	swift.property	errorDescription	WAError.errorDescription	var errorDescription: String? { get }
s:10Foundation14LocalizedErrorPAAE18recoverySuggestionSSSgvp::SYNTHESIZED::s:9WiFiAware7WAErrorO	swift.property	recoverySuggestion	WAError.recoverySuggestion	var recoverySuggestion: String? { get }
s:7Network12NWParametersC9WiFiAwareE04wifiE0AD12WAParametersVvp	swift.property	wifiAware	NWParameters.wifiAware	final var wifiAware: WAParameters { get set }
s:7Network12NWParametersC9WiFiAwareE04wifiE0yACXDyAD12WAParametersVzXEF	swift.method	wifiAware(_:)	NWParameters.wifiAware(_:)	final func wifiAware(_ configurator: (inout WAParameters) -> Void) -> Self
s:7Network15BrowserProviderP9WiFiAwareAD012WASubscriberB0VRszrlE04wifiF0_6activeA2F6ActionV_s8DurationVSgtFZ	swift.type.method	wifiAware(_:active:)	BrowserProvider.wifiAware(_:active:)	static func wifiAware(_ action: WASubscriberBrowser.Action, active requestedDuration: Duration? = nil) -> Self
s:7Network15BrowserProviderP9WiFiAwareAD012WASubscriberB0VRszrlE04wifiF0_6activeA2F6ActionV_s8DurationVSgtFZ::SYNTHESIZED::s:9WiFiAware19WASubscriberBrowserV	swift.type.method	wifiAware(_:active:)	WASubscriberBrowser.wifiAware(_:active:)	static func wifiAware(_ action: WASubscriberBrowser.Action, active requestedDuration: Duration? = nil) -> Self
s:7Network16ListenerProviderP9WiFiAwareAD011WAPublisherB0VRszrlE04wifiF0_6activeA2F6ActionV_s8DurationVSgtFZ	swift.type.method	wifiAware(_:active:)	ListenerProvider.wifiAware(_:active:)	static func wifiAware(_ action: WAPublisherListener.Action, active requestedDuration: Duration? = nil) -> Self
s:7Network16ListenerProviderP9WiFiAwareAD011WAPublisherB0VRszrlE04wifiF0_6activeA2F6ActionV_s8DurationVSgtFZ::SYNTHESIZED::s:9WiFiAware19WAPublisherListenerV	swift.type.method	wifiAware(_:active:)	WAPublisherListener.wifiAware(_:active:)	static func wifiAware(_ action: WAPublisherListener.Action, active requestedDuration: Duration? = nil) -> Self
