precise	kind	title	path	declaration
c:@E@UNNotificationContentExtensionMediaPlayPauseButtonType	swift.enum	UNNotificationContentExtensionMediaPlayPauseButtonType	UNNotificationContentExtensionMediaPlayPauseButtonType	enum UNNotificationContentExtensionMediaPlayPauseButtonType
c:@E@UNNotificationContentExtensionMediaPlayPauseButtonType@UNNotificationContentExtensionMediaPlayPauseButtonTypeDefault	swift.enum.case	UNNotificationContentExtensionMediaPlayPauseButtonType.default	UNNotificationContentExtensionMediaPlayPauseButtonType.default	case `default`
c:@E@UNNotificationContentExtensionMediaPlayPauseButtonType@UNNotificationContentExtensionMediaPlayPauseButtonTypeNone	swift.enum.case	UNNotificationContentExtensionMediaPlayPauseButtonType.none	UNNotificationContentExtensionMediaPlayPauseButtonType.none	case none
c:@E@UNNotificationContentExtensionMediaPlayPauseButtonType@UNNotificationContentExtensionMediaPlayPauseButtonTypeOverlay	swift.enum.case	UNNotificationContentExtensionMediaPlayPauseButtonType.overlay	UNNotificationContentExtensionMediaPlayPauseButtonType.overlay	case overlay
c:@E@UNNotificationContentExtensionResponseOption	swift.enum	UNNotificationContentExtensionResponseOption	UNNotificationContentExtensionResponseOption	enum UNNotificationContentExtensionResponseOption
c:@E@UNNotificationContentExtensionResponseOption@UNNotificationContentExtensionResponseOptionDismiss	swift.enum.case	UNNotificationContentExtensionResponseOption.dismiss	UNNotificationContentExtensionResponseOption.dismiss	case dismiss
c:@E@UNNotificationContentExtensionResponseOption@UNNotificationContentExtensionResponseOptionDismissAndForwardAction	swift.enum.case	UNNotificationContentExtensionResponseOption.dismissAndForwardAction	UNNotificationContentExtensionResponseOption.dismissAndForwardAction	case dismissAndForwardAction
c:@E@UNNotificationContentExtensionResponseOption@UNNotificationContentExtensionResponseOptionDoNotDismiss	swift.enum.case	UNNotificationContentExtensionResponseOption.doNotDismiss	UNNotificationContentExtensionResponseOption.doNotDismiss	case doNotDismiss
c:objc(cs)NSExtensionContext(im)dismissNotificationContentExtension	swift.method	dismissNotificationContentExtension()	NSExtensionContext.dismissNotificationContentExtension()	func dismissNotificationContentExtension()
c:objc(cs)NSExtensionContext(im)mediaPlayingPaused	swift.method	mediaPlayingPaused()	NSExtensionContext.mediaPlayingPaused()	func mediaPlayingPaused()
