precise	kind	title	path	declaration
s:10Foundation4DateV6ChartsE18PrimitivePlottablea	swift.typealias	Date.PrimitivePlottable	Date.PrimitivePlottable	typealias PrimitivePlottable = Date
s:6Charts10ChartProxyV	swift.struct	ChartProxy	ChartProxy	struct ChartProxy
s:6Charts10ChartProxyV10symbolSize3for14CoreFoundation7CGFloatVSgx_tAA9PlottableRzlF	swift.method	symbolSize(for:)	ChartProxy.symbolSize(for:)	func symbolSize<P>(for value: P) -> CGFloat? where P : Plottable
s:6Charts10ChartProxyV12plotAreaSizeSo6CGSizeVvp	swift.property	plotAreaSize	ChartProxy.plotAreaSize	var plotAreaSize: CGSize { get }
s:6Charts10ChartProxyV12selectXRange4from2toy14CoreFoundation7CGFloatV_AItF	swift.method	selectXRange(from:to:)	ChartProxy.selectXRange(from:to:)	func selectXRange(from: CGFloat, to: CGFloat)
s:6Charts10ChartProxyV12selectXValue2aty14CoreFoundation7CGFloatV_tF	swift.method	selectXValue(at:)	ChartProxy.selectXValue(at:)	func selectXValue(at xPosition: CGFloat)
s:6Charts10ChartProxyV12selectYRange4from2toy14CoreFoundation7CGFloatV_AItF	swift.method	selectYRange(from:to:)	ChartProxy.selectYRange(from:to:)	func selectYRange(from: CGFloat, to: CGFloat)
s:6Charts10ChartProxyV12selectYValue2aty14CoreFoundation7CGFloatV_tF	swift.method	selectYValue(at:)	ChartProxy.selectYValue(at:)	func selectYValue(at yPosition: CGFloat)
s:6Charts10ChartProxyV12symbolDomain8dataTypeSayxGxm_tAA9PlottableRzlF	swift.method	symbolDomain(dataType:)	ChartProxy.symbolDomain(dataType:)	func symbolDomain<P>(dataType: P.Type) -> [P] where P : Plottable
s:6Charts10ChartProxyV13plotAreaFrame7SwiftUI6AnchorVySo6CGRectVGvp	swift.property	plotAreaFrame	ChartProxy.plotAreaFrame	var plotAreaFrame: Anchor<CGRect> { get }
s:6Charts10ChartProxyV13positionRange3forSo6CGRectVSgx1x_q_1yt_tAA9PlottableRzAaKR_r0_lF	swift.method	positionRange(for:)	ChartProxy.positionRange(for:)	func positionRange<X, Y>(for point: (x: X, y: Y)) -> CGRect? where X : Plottable, Y : Plottable
s:6Charts10ChartProxyV13positionRange4forXSNy14CoreFoundation7CGFloatVGSgx_tAA9PlottableRzlF	swift.method	positionRange(forX:)	ChartProxy.positionRange(forX:)	func positionRange<P>(forX value: P) -> ClosedRange<CGFloat>? where P : Plottable
s:6Charts10ChartProxyV13positionRange4forYSNy14CoreFoundation7CGFloatVGSgx_tAA9PlottableRzlF	swift.method	positionRange(forY:)	ChartProxy.positionRange(forY:)	func positionRange<P>(forY value: P) -> ClosedRange<CGFloat>? where P : Plottable
s:6Charts10ChartProxyV15foregroundStyle3for7SwiftUI08AnyShapeE0VSgx_tAA9PlottableRzlF	swift.method	foregroundStyle(for:)	ChartProxy.foregroundStyle(for:)	func foregroundStyle<P>(for value: P) -> AnyShapeStyle? where P : Plottable
s:6Charts10ChartProxyV15lineStyleDomain8dataTypeSayxGxm_tAA9PlottableRzlF	swift.method	lineStyleDomain(dataType:)	ChartProxy.lineStyleDomain(dataType:)	func lineStyleDomain<P>(dataType: P.Type) -> [P] where P : Plottable
