precise	kind	title	path	declaration
c:@AVCustomRoutingControllerAuthorizedRoutesDidChangeNotification	swift.type.property	authorizedRoutesDidChange	AVCustomRoutingController.authorizedRoutesDidChange	class let authorizedRoutesDidChange: NSNotification.Name
c:@E@AVCustomRoutingEventReason	swift.enum	AVCustomRoutingEventReason	AVCustomRoutingEventReason	enum AVCustomRoutingEventReason
c:@E@AVCustomRoutingEventReason@AVCustomRoutingEventReasonActivate	swift.enum.case	AVCustomRoutingEventReason.activate	AVCustomRoutingEventReason.activate	case activate
c:@E@AVCustomRoutingEventReason@AVCustomRoutingEventReasonDeactivate	swift.enum.case	AVCustomRoutingEventReason.deactivate	AVCustomRoutingEventReason.deactivate	case deactivate
c:@E@AVCustomRoutingEventReason@AVCustomRoutingEventReasonReactivate	swift.enum.case	AVCustomRoutingEventReason.reactivate	AVCustomRoutingEventReason.reactivate	case reactivate
c:objc(cs)AVCustomDeviceRoute	swift.class	AVCustomDeviceRoute	AVCustomDeviceRoute	class AVCustomDeviceRoute
c:objc(cs)AVCustomDeviceRoute(py)bluetoothIdentifier	swift.property	bluetoothIdentifier	AVCustomDeviceRoute.bluetoothIdentifier	var bluetoothIdentifier: UUID? { get }
c:objc(cs)AVCustomDeviceRoute(py)networkEndpoint	swift.property	networkEndpoint	AVCustomDeviceRoute.networkEndpoint	var networkEndpoint: nw_endpoint_t? { get }
c:objc(cs)AVCustomRoutingActionItem	swift.class	AVCustomRoutingActionItem	AVCustomRoutingActionItem	class AVCustomRoutingActionItem
c:objc(cs)AVCustomRoutingActionItem(py)overrideTitle	swift.property	overrideTitle	AVCustomRoutingActionItem.overrideTitle	var overrideTitle: String? { get set }
c:objc(cs)AVCustomRoutingActionItem(py)type	swift.property	type	AVCustomRoutingActionItem.type	@NSCopying var type: UTType { get set }
c:objc(cs)AVCustomRoutingController	swift.class	AVCustomRoutingController	AVCustomRoutingController	class AVCustomRoutingController
c:objc(cs)AVCustomRoutingController(im)invalidateAuthorizationForRoute:	swift.method	invalidateAuthorization(for:)	AVCustomRoutingController.invalidateAuthorization(for:)	func invalidateAuthorization(for route: AVCustomDeviceRoute)
