precise	status	evidence	notes
c:@E@MTLFXSpatialScalerColorProcessingMode	implemented	test:full/metalfx/tests/agent/MTLFXColorProcessingModeTests.swift#testColorProcessingModeRawValues	
c:@E@MTLFXSpatialScalerColorProcessingMode@MTLFXSpatialScalerColorProcessingModeHDR	implemented	test:full/metalfx/tests/agent/MTLFXColorProcessingModeTests.swift#testColorProcessingModeRawValues	
c:@E@MTLFXSpatialScalerColorProcessingMode@MTLFXSpatialScalerColorProcessingModeLinear	implemented	test:full/metalfx/tests/agent/MTLFXColorProcessingModeTests.swift#testColorProcessingModeRawValues	
c:@E@MTLFXSpatialScalerColorProcessingMode@MTLFXSpatialScalerColorProcessingModePerceptual	implemented	test:full/metalfx/tests/agent/MTLFXColorProcessingModeTests.swift#testColorProcessingModeRawValues	
c:objc(cs)MTLFXFrameInterpolatorDescriptor	implemented	test:full/metalfx/tests/agent/MTLFXFrameInterpolatorDescriptorTests.swift#testFrameInterpolatorDescriptorConstructible	
c:objc(cs)MTLFXFrameInterpolatorDescriptor(cm)supportsDevice:	implemented	test:full/metalfx/tests/agent/MTLFXFrameInterpolatorDescriptorTests.swift#testFrameInterpolatorDescriptorSupportsDeviceFalse	
c:objc(cs)MTLFXFrameInterpolatorDescriptor(cm)supportsMetal4FX:	implemented	test:full/metalfx/tests/agent/MTLFXFrameInterpolatorDescriptorTests.swift#testFrameInterpolatorDescriptorSupportsMetal4FXFalse	
c:objc(cs)MTLFXFrameInterpolatorDescriptor(im)newFrameInterpolatorWithDevice:	implemented	test:full/metalfx/tests/agent/MTLFXFrameInterpolatorDescriptorTests.swift#testFrameInterpolatorDescriptorMakeReturnsNil	
c:objc(cs)MTLFXFrameInterpolatorDescriptor(im)newFrameInterpolatorWithDevice:compiler:	implemented	test:full/metalfx/tests/agent/MTLFXFrameInterpolatorDescriptorTests.swift#testFrameInterpolatorDescriptorMakeMetal4ReturnsNil	
c:objc(cs)MTLFXFrameInterpolatorDescriptor(py)colorTextureFormat	implemented	test:full/metalfx/tests/agent/MTLFXFrameInterpolatorDescriptorTests.swift#testFrameInterpolatorDescriptorPropertyRoundTrip	
c:objc(cs)MTLFXFrameInterpolatorDescriptor(py)depthTextureFormat	implemented	test:full/metalfx/tests/agent/MTLFXFrameInterpolatorDescriptorTests.swift#testFrameInterpolatorDescriptorPropertyRoundTrip	
c:objc(cs)MTLFXFrameInterpolatorDescriptor(py)inputHeight	implemented	test:full/metalfx/tests/agent/MTLFXFrameInterpolatorDescriptorTests.swift#testFrameInterpolatorDescriptorPropertyRoundTrip	
c:objc(cs)MTLFXFrameInterpolatorDescriptor(py)inputWidth	implemented	test:full/metalfx/tests/agent/MTLFXFrameInterpolatorDescriptorTests.swift#testFrameInterpolatorDescriptorPropertyRoundTrip	
c:objc(cs)MTLFXFrameInterpolatorDescriptor(py)motionTextureFormat	implemented	test:full/metalfx/tests/agent/MTLFXFrameInterpolatorDescriptorTests.swift#testFrameInterpolatorDescriptorPropertyRoundTrip	
c:objc(cs)MTLFXFrameInterpolatorDescriptor(py)outputHeight	implemented	test:full/metalfx/tests/agent/MTLFXFrameInterpolatorDescriptorTests.swift#testFrameInterpolatorDescriptorPropertyRoundTrip	
c:objc(cs)MTLFXFrameInterpolatorDescriptor(py)outputTextureFormat	implemented	test:full/metalfx/tests/agent/MTLFXFrameInterpolatorDescriptorTests.swift#testFrameInterpolatorDescriptorPropertyRoundTrip	
c:objc(cs)MTLFXFrameInterpolatorDescriptor(py)outputWidth	implemented	test:full/metalfx/tests/agent/MTLFXFrameInterpolatorDescriptorTests.swift#testFrameInterpolatorDescriptorPropertyRoundTrip	
c:objc(cs)MTLFXFrameInterpolatorDescriptor(py)scaler	implemented	test:full/metalfx/tests/agent/MTLFXFrameInterpolatorDescriptorTests.swift#testFrameInterpolatorDescriptorPropertyRoundTrip	
c:objc(cs)MTLFXFrameInterpolatorDescriptor(py)uiTextureFormat	implemented	test:full/metalfx/tests/agent/MTLFXFrameInterpolatorDescriptorTests.swift#testFrameInterpolatorDescriptorPropertyRoundTrip	
c:objc(cs)MTLFXSpatialScalerDescriptor	implemented	test:full/metalfx/tests/agent/MTLFXSpatialScalerDescriptorTests.swift#testSpatialScalerDescriptorConstructible	
c:objc(cs)MTLFXSpatialScalerDescriptor(cm)supportsDevice:	implemented	test:full/metalfx/tests/agent/MTLFXSpatialScalerDescriptorTests.swift#testSpatialScalerDescriptorSupportsDeviceFalse	
c:objc(cs)MTLFXSpatialScalerDescriptor(cm)supportsMetal4FX:	implemented	test:full/metalfx/tests/agent/MTLFXSpatialScalerDescriptorTests.swift#testSpatialScalerDescriptorSupportsMetal4FXFalse	
c:objc(cs)MTLFXSpatialScalerDescriptor(im)newSpatialScalerWithDevice:	implemented	test:full/metalfx/tests/agent/MTLFXSpatialScalerDescriptorTests.swift#testSpatialScalerDescriptorMakeReturnsNil	
c:objc(cs)MTLFXSpatialScalerDescriptor(im)newSpatialScalerWithDevice:compiler:	implemented	test:full/metalfx/tests/agent/MTLFXSpatialScalerDescriptorTests.swift#testSpatialScalerDescriptorMakeMetal4ReturnsNil	
c:objc(cs)MTLFXSpatialScalerDescriptor(py)colorProcessingMode	implemented	test:full/metalfx/tests/agent/MTLFXSpatialScalerDescriptorTests.swift#testSpatialScalerDescriptorPropertyRoundTrip	
c:objc(cs)MTLFXSpatialScalerDescriptor(py)colorTextureFormat	implemented	test:full/metalfx/tests/agent/MTLFXSpatialScalerDescriptorTests.swift#testSpatialScalerDescriptorPropertyRoundTrip	
c:objc(cs)MTLFXSpatialScalerDescriptor(py)inputHeight	implemented	test:full/metalfx/tests/agent/MTLFXSpatialScalerDescriptorTests.swift#testSpatialScalerDescriptorPropertyRoundTrip	
c:objc(cs)MTLFXSpatialScalerDescriptor(py)inputWidth	implemented	test:full/metalfx/tests/agent/MTLFXSpatialScalerDescriptorTests.swift#testSpatialScalerDescriptorPropertyRoundTrip	
c:objc(cs)MTLFXSpatialScalerDescriptor(py)outputHeight	implemented	test:full/metalfx/tests/agent/MTLFXSpatialScalerDescriptorTests.swift#testSpatialScalerDescriptorPropertyRoundTrip	
c:objc(cs)MTLFXSpatialScalerDescriptor(py)outputTextureFormat	implemented	test:full/metalfx/tests/agent/MTLFXSpatialScalerDescriptorTests.swift#testSpatialScalerDescriptorPropertyRoundTrip	
c:objc(cs)MTLFXSpatialScalerDescriptor(py)outputWidth	implemented	test:full/metalfx/tests/agent/MTLFXSpatialScalerDescriptorTests.swift#testSpatialScalerDescriptorPropertyRoundTrip	
c:objc(cs)MTLFXTemporalDenoisedScalerDescriptor	implemented	test:full/metalfx/tests/agent/MTLFXTemporalDenoisedScalerDescriptorTests.swift#testTemporalDenoisedScalerDescriptorConstructible	
c:objc(cs)MTLFXTemporalDenoisedScalerDescriptor(cm)supportedInputContentMaxScaleForDevice:	implemented	test:full/metalfx/tests/agent/MTLFXTemporalDenoisedScalerDescriptorTests.swift#testTemporalDenoisedScalerDescriptorSupportedInputContentScales	
