precise	status	evidence	notes
c:@E@CGImageAnimationStatus	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testAnimationStatusRawValues	Focused Linux host assertion of documented raw values.
c:@E@CGImageAnimationStatus@kCGImageAnimationStatus_AllocationFailure	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testAnimationStatusRawValues	Focused Linux host assertion of documented raw values.
c:@E@CGImageAnimationStatus@kCGImageAnimationStatus_CorruptInputImage	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testAnimationStatusRawValues	Focused Linux host assertion of documented raw values.
c:@E@CGImageAnimationStatus@kCGImageAnimationStatus_IncompleteInputImage	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testAnimationStatusRawValues	Focused Linux host assertion of documented raw values.
c:@E@CGImageAnimationStatus@kCGImageAnimationStatus_ParameterError	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testAnimationStatusRawValues	Focused Linux host assertion of documented raw values.
c:@E@CGImageAnimationStatus@kCGImageAnimationStatus_UnsupportedFormat	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testAnimationStatusRawValues	Focused Linux host assertion of documented raw values.
c:@E@CGImageMetadataErrors	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testMetadataEnums	Focused Linux host assertion of documented raw values.
c:@E@CGImageMetadataErrors@kCGImageMetadataErrorBadArgument	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testMetadataEnums	Focused Linux host assertion of documented raw values.
c:@E@CGImageMetadataErrors@kCGImageMetadataErrorConflictingArguments	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testMetadataEnums	Focused Linux host assertion of documented raw values.
c:@E@CGImageMetadataErrors@kCGImageMetadataErrorPrefixConflict	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testMetadataEnums	Focused Linux host assertion of documented raw values.
c:@E@CGImageMetadataErrors@kCGImageMetadataErrorUnknown	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testMetadataEnums	Focused Linux host assertion of documented raw values.
c:@E@CGImageMetadataErrors@kCGImageMetadataErrorUnsupportedFormat	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testMetadataEnums	Focused Linux host assertion of documented raw values.
c:@E@CGImageMetadataType	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testMetadataEnums	Focused Linux host assertion of documented raw values.
c:@E@CGImageMetadataType@kCGImageMetadataTypeAlternateArray	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testMetadataEnums	Focused Linux host assertion of documented raw values.
c:@E@CGImageMetadataType@kCGImageMetadataTypeAlternateText	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testMetadataEnums	Focused Linux host assertion of documented raw values.
c:@E@CGImageMetadataType@kCGImageMetadataTypeArrayOrdered	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testMetadataEnums	Focused Linux host assertion of documented raw values.
c:@E@CGImageMetadataType@kCGImageMetadataTypeArrayUnordered	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testMetadataEnums	Focused Linux host assertion of documented raw values.
c:@E@CGImageMetadataType@kCGImageMetadataTypeDefault	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testMetadataEnums	Focused Linux host assertion of documented raw values.
c:@E@CGImageMetadataType@kCGImageMetadataTypeInvalid	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testMetadataEnums	Focused Linux host assertion of documented raw values.
c:@E@CGImageMetadataType@kCGImageMetadataTypeString	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testMetadataEnums	Focused Linux host assertion of documented raw values.
c:@E@CGImageMetadataType@kCGImageMetadataTypeStructure	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testMetadataEnums	Focused Linux host assertion of documented raw values.
c:@E@CGImagePropertyOrientation	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testOrientationRawValues	Focused Linux host assertion of documented raw values.
c:@E@CGImagePropertyOrientation@kCGImagePropertyOrientationDown	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testOrientationRawValues	Focused Linux host assertion of documented raw values.
c:@E@CGImagePropertyOrientation@kCGImagePropertyOrientationDownMirrored	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testOrientationRawValues	Focused Linux host assertion of documented raw values.
c:@E@CGImagePropertyOrientation@kCGImagePropertyOrientationLeft	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testOrientationRawValues	Focused Linux host assertion of documented raw values.
c:@E@CGImagePropertyOrientation@kCGImagePropertyOrientationLeftMirrored	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testOrientationRawValues	Focused Linux host assertion of documented raw values.
c:@E@CGImagePropertyOrientation@kCGImagePropertyOrientationRight	implemented	test:full/imageio/tests/agent/ImageIOEnumTests.swift#testOrientationRawValues	Focused Linux host assertion of documented raw values.
