precise	kind	title	path	declaration
c:@M@VisionKit@objc(cs)DataScannerViewController	swift.class	DataScannerViewController	DataScannerViewController	@MainActor @objc class DataScannerViewController
c:@M@VisionKit@objc(cs)DataScannerViewController(im)loadView	swift.method	loadView()	DataScannerViewController.loadView()	@MainActor override dynamic func loadView()
c:@M@VisionKit@objc(cs)DataScannerViewController(im)removeFromParentViewController	swift.method	removeFromParent()	DataScannerViewController.removeFromParent()	@MainActor override dynamic func removeFromParent()
c:@M@VisionKit@objc(cs)DataScannerViewController(im)viewDidDisappear:	swift.method	viewDidDisappear(_:)	DataScannerViewController.viewDidDisappear(_:)	@MainActor override dynamic func viewDidDisappear(_ animated: Bool)
c:@M@VisionKit@objc(cs)DataScannerViewController(im)viewDidLoad	swift.method	viewDidLoad()	DataScannerViewController.viewDidLoad()	@MainActor override dynamic func viewDidLoad()
c:@M@VisionKit@objc(cs)DataScannerViewController(im)viewWillAppear:	swift.method	viewWillAppear(_:)	DataScannerViewController.viewWillAppear(_:)	@MainActor override dynamic func viewWillAppear(_ animated: Bool)
c:@M@VisionKit@objc(cs)ImageAnalysisInteraction	swift.class	ImageAnalysisInteraction	ImageAnalysisInteraction	@MainActor @objc final class ImageAnalysisInteraction
c:@M@VisionKit@objc(cs)ImageAnalysisInteraction(im)didMoveToView:	swift.method	didMove(to:)	ImageAnalysisInteraction.didMove(to:)	@MainActor @preconcurrency final func didMove(to view: UIView?)
c:@M@VisionKit@objc(cs)ImageAnalysisInteraction(im)init	swift.init	init()	ImageAnalysisInteraction.init()	@MainActor override dynamic init()
c:@M@VisionKit@objc(cs)ImageAnalysisInteraction(im)willMoveToView:	swift.method	willMove(to:)	ImageAnalysisInteraction.willMove(to:)	@MainActor @preconcurrency final func willMove(to view: UIView?)
c:@M@VisionKit@objc(cs)ImageAnalysisInteraction(py)view	swift.property	view	ImageAnalysisInteraction.view	@MainActor @preconcurrency weak final var view: UIView? { get }
