precise	payloadSHA256	graphPath	ownershipTier	occurrenceCount	canonicalSelection	kind	title	symbolPath	declaration
c:objc(cs)PKAddIdentityDocumentConfiguration(cm)configurationForMetadata:completion:	2c9959d8aa0520a12eef8a0066fa22bb775bfd746f07319bfd24126d10535d45	reference/symbol-graphs/PassKit.symbols.json	0	1	1	swift.type.method	forMetadata(_:)	PKAddIdentityDocumentConfiguration.forMetadata(_:)	class func forMetadata(_ metadata: PKIdentityDocumentMetadata) async throws -> PKAddIdentityDocumentConfiguration
c:objc(cs)PKAddIdentityDocumentConfiguration(cm)configurationForMetadata:completion:	72bcec0b327848b086f95fa7a70509e2e8055e25b83e48b1d736d03c0901bbab	reference/symbol-graphs/PassKit.symbols.json	0	1	0	swift.type.method	forMetadata(_:completion:)	PKAddIdentityDocumentConfiguration.forMetadata(_:completion:)	class func forMetadata(_ metadata: PKIdentityDocumentMetadata, completion: @escaping (PKAddIdentityDocumentConfiguration?, (any Error)?) -> Void)
c:objc(cs)PKAddShareablePassConfiguration(cm)configurationForPassMetadata:primaryAction:completion:	012889a7ecb078396d7cf1c74a43a9216ff70106cbb34a24645970deee0840ec	reference/symbol-graphs/PassKit.symbols.json	0	1	1	swift.type.method	forPassMetadata(_:action:)	PKAddShareablePassConfiguration.forPassMetadata(_:action:)	class func forPassMetadata(_ passMetadata: [PKShareablePassMetadata], action: PKAddShareablePassConfigurationPrimaryAction) async throws -> PKAddShareablePassConfiguration
c:objc(cs)PKAddShareablePassConfiguration(cm)configurationForPassMetadata:primaryAction:completion:	328d228df6a55aa2493ce2df2cca7fdeeda9cedddcedf4edecb7cdeceb83ff91	reference/symbol-graphs/PassKit.symbols.json	0	1	0	swift.type.method	forPassMetadata(_:action:completion:)	PKAddShareablePassConfiguration.forPassMetadata(_:action:completion:)	class func forPassMetadata(_ passMetadata: [PKShareablePassMetadata], action: PKAddShareablePassConfigurationPrimaryAction, completion: @escaping (PKAddShareablePassConfiguration?, (any Error)?) -> Void)
c:objc(cs)PKAddShareablePassConfiguration(cm)configurationForPassMetadata:provisioningPolicyIdentifier:primaryAction:completion:	94d03fbdec5e1d9383d1da96cb2c0ea3b3ff37e1e67d6e9f32e3ee52fc622432	reference/symbol-graphs/PassKit.symbols.json	0	1	1	swift.type.method	forPassMetaData(_:provisioningPolicyIdentifier:action:)	PKAddShareablePassConfiguration.forPassMetaData(_:provisioningPolicyIdentifier:action:)	class func forPassMetaData(_ passMetadata: [PKShareablePassMetadata], provisioningPolicyIdentifier: String, action: PKAddShareablePassConfigurationPrimaryAction) async throws -> PKAddShareablePassConfiguration
c:objc(cs)PKAddShareablePassConfiguration(cm)configurationForPassMetadata:provisioningPolicyIdentifier:primaryAction:completion:	39abc1a1217b0fc49dbe34a809f3d6e2dbf7c8acbda1b4b0f22c323e07e7005d	reference/symbol-graphs/PassKit.symbols.json	0	1	0	swift.type.method	forPassMetaData(_:provisioningPolicyIdentifier:action:completion:)	PKAddShareablePassConfiguration.forPassMetaData(_:provisioningPolicyIdentifier:action:completion:)	class func forPassMetaData(_ passMetadata: [PKShareablePassMetadata], provisioningPolicyIdentifier: String, action: PKAddShareablePassConfigurationPrimaryAction, completion: @escaping (PKAddShareablePassConfiguration?, (any Error)?) -> Void)
c:objc(cs)PKIdentityAuthorizationController(im)checkCanRequestDocument:completion:	4439f8df1183ab31947a94f5e5ae394c7330da88ff1e0383f08f8371a1b491b2	reference/symbol-graphs/PassKit.symbols.json	0	1	1	swift.method	canRequestDocument(_:)	PKIdentityAuthorizationController.canRequestDocument(_:)	func canRequestDocument(_ descriptor: any PKIdentityDocumentDescriptor) async -> Bool
c:objc(cs)PKIdentityAuthorizationController(im)checkCanRequestDocument:completion:	f9f13b0b721f6205525c9513a5273197e30664acc43bd78dda620c3b7f6aca9a	reference/symbol-graphs/PassKit.symbols.json	0	1	0	swift.method	checkCanRequestDocument(_:completion:)	PKIdentityAuthorizationController.checkCanRequestDocument(_:completion:)	func checkCanRequestDocument(_ descriptor: any PKIdentityDocumentDescriptor, completion: @escaping (Bool) -> Void)
c:objc(cs)PKIdentityAuthorizationController(im)requestDocument:completion:	589f329f168825570256d89f1a1a589014a80e1e85e414d5d492604dda5cc883	reference/symbol-graphs/PassKit.symbols.json	0	1	1	swift.method	requestDocument(_:)	PKIdentityAuthorizationController.requestDocument(_:)	func requestDocument(_ request: PKIdentityRequest) async throws -> PKIdentityDocument
c:objc(cs)PKIdentityAuthorizationController(im)requestDocument:completion:	d73be50d722926b71ecf4f9d08d58520a36ec9cde8ab0ffe7747422af7f29c16	reference/symbol-graphs/PassKit.symbols.json	0	1	0	swift.method	requestDocument(_:completion:)	PKIdentityAuthorizationController.requestDocument(_:completion:)	func requestDocument(_ request: PKIdentityRequest, completion: @escaping (PKIdentityDocument?, (any Error)?) -> Void)
