precise	payloadSHA256	graphPath	ownershipTier	occurrenceCount	canonicalSelection	kind	title	symbolPath	declaration
c:objc(cs)CSSearchableIndex(im)deleteAllSearchableItemsWithCompletionHandler:	a7ee8ef48fbd929cfaa1b4a6d60122a59e75ef1ac12b45ea63eba5f556ca913a	reference/symbol-graphs/CoreSpotlight.symbols.json	0	1	1	swift.method	deleteAllSearchableItems(completionHandler:)	CSSearchableIndex.deleteAllSearchableItems(completionHandler:)	func deleteAllSearchableItems(completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)CSSearchableIndex(im)deleteAllSearchableItemsWithCompletionHandler:	050e4faf6a42e58abfc86157f5446bebbb8392c299037ca91e53c3cc37311478	reference/symbol-graphs/CoreSpotlight.symbols.json	0	1	0	swift.method	deleteAllSearchableItems()	CSSearchableIndex.deleteAllSearchableItems()	func deleteAllSearchableItems() async throws
c:objc(cs)CSSearchableIndex(im)deleteSearchableItemsWithDomainIdentifiers:completionHandler:	2e73d6d37cc8e85e5f6526748ffe8d0bc5f6311ec7db3dd16f8f11df9da70c2b	reference/symbol-graphs/CoreSpotlight.symbols.json	0	1	1	swift.method	deleteSearchableItems(withDomainIdentifiers:)	CSSearchableIndex.deleteSearchableItems(withDomainIdentifiers:)	func deleteSearchableItems(withDomainIdentifiers domainIdentifiers: [String]) async throws
c:objc(cs)CSSearchableIndex(im)deleteSearchableItemsWithDomainIdentifiers:completionHandler:	4e75f02d36f728ca43e8234ecc4bb07d263cd2877b69099ffa7fe908796d6ca8	reference/symbol-graphs/CoreSpotlight.symbols.json	0	1	0	swift.method	deleteSearchableItems(withDomainIdentifiers:completionHandler:)	CSSearchableIndex.deleteSearchableItems(withDomainIdentifiers:completionHandler:)	func deleteSearchableItems(withDomainIdentifiers domainIdentifiers: [String], completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)CSSearchableIndex(im)deleteSearchableItemsWithIdentifiers:completionHandler:	0a86256909ce4216a93244c06806a335a362aefe5408bbc8cc4a8dddbe311e88	reference/symbol-graphs/CoreSpotlight.symbols.json	0	1	1	swift.method	deleteSearchableItems(withIdentifiers:)	CSSearchableIndex.deleteSearchableItems(withIdentifiers:)	func deleteSearchableItems(withIdentifiers identifiers: [String]) async throws
c:objc(cs)CSSearchableIndex(im)deleteSearchableItemsWithIdentifiers:completionHandler:	fc455d8a9da1d14ad807d14cea1414104604796472c414810dbc42813b9a0991	reference/symbol-graphs/CoreSpotlight.symbols.json	0	1	0	swift.method	deleteSearchableItems(withIdentifiers:completionHandler:)	CSSearchableIndex.deleteSearchableItems(withIdentifiers:completionHandler:)	func deleteSearchableItems(withIdentifiers identifiers: [String], completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)CSSearchableIndex(im)endIndexBatchWithClientState:completionHandler:	5d3346ba18ceffd8c6f81771ff5cf3a6fc4298cbe9143cc98cbe3a9690400d8d	reference/symbol-graphs/CoreSpotlight.symbols.json	0	1	1	swift.method	endBatch(withClientState:)	CSSearchableIndex.endBatch(withClientState:)	func endBatch(withClientState clientState: Data) async throws
c:objc(cs)CSSearchableIndex(im)endIndexBatchWithClientState:completionHandler:	826a51f4aaa8e8dfe5d6df461d6667c6e0027d21b307780e9d3b335a5d20ea5f	reference/symbol-graphs/CoreSpotlight.symbols.json	0	1	0	swift.method	endBatch(withClientState:completionHandler:)	CSSearchableIndex.endBatch(withClientState:completionHandler:)	func endBatch(withClientState clientState: Data, completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)CSSearchableIndex(im)endIndexBatchWithExpectedClientState:newClientState:completionHandler:	3231a9dc5cd63e0e16d9d85e2d46c1b714b810ab4d5080c72a5bc6c70161ed05	reference/symbol-graphs/CoreSpotlight.symbols.json	0	1	1	swift.method	endIndexBatch(expectedClientState:newClientState:)	CSSearchableIndex.endIndexBatch(expectedClientState:newClientState:)	func endIndexBatch(expectedClientState: Data?, newClientState: Data) async throws
c:objc(cs)CSSearchableIndex(im)endIndexBatchWithExpectedClientState:newClientState:completionHandler:	b63bbe122f3cb78baf3d0cb7ee0225913cfcd7212861fd9627aa3929d9a6dc75	reference/symbol-graphs/CoreSpotlight.symbols.json	0	1	0	swift.method	endIndexBatch(expectedClientState:newClientState:completionHandler:)	CSSearchableIndex.endIndexBatch(expectedClientState:newClientState:completionHandler:)	func endIndexBatch(expectedClientState: Data?, newClientState: Data, completionHandler: (((any Error)?) -> Void)? = nil)
