precise	kind	title	path	declaration
c:@E@CFCalendarUnit	swift.struct	CFCalendarUnit	CFCalendarUnit	struct CFCalendarUnit
c:@E@CFCalendarUnit@kCFCalendarUnitDay	swift.type.property	day	CFCalendarUnit.day	static var day: CFCalendarUnit { get }
c:@E@CFCalendarUnit@kCFCalendarUnitDayOfYear	swift.type.property	dayOfYear	CFCalendarUnit.dayOfYear	static var dayOfYear: CFCalendarUnit { get }
c:@E@CFCalendarUnit@kCFCalendarUnitEra	swift.type.property	era	CFCalendarUnit.era	static var era: CFCalendarUnit { get }
c:@E@CFCalendarUnit@kCFCalendarUnitHour	swift.type.property	hour	CFCalendarUnit.hour	static var hour: CFCalendarUnit { get }
c:@E@CFCalendarUnit@kCFCalendarUnitMinute	swift.type.property	minute	CFCalendarUnit.minute	static var minute: CFCalendarUnit { get }
c:@E@CFCalendarUnit@kCFCalendarUnitMonth	swift.type.property	month	CFCalendarUnit.month	static var month: CFCalendarUnit { get }
c:@E@CFCalendarUnit@kCFCalendarUnitQuarter	swift.type.property	quarter	CFCalendarUnit.quarter	static var quarter: CFCalendarUnit { get }
c:@E@CFCalendarUnit@kCFCalendarUnitSecond	swift.type.property	second	CFCalendarUnit.second	static var second: CFCalendarUnit { get }
c:@E@CFCalendarUnit@kCFCalendarUnitWeek	swift.type.property	week	CFCalendarUnit.week	static var week: CFCalendarUnit { get }
c:@E@CFCalendarUnit@kCFCalendarUnitWeekOfMonth	swift.type.property	weekOfMonth	CFCalendarUnit.weekOfMonth	static var weekOfMonth: CFCalendarUnit { get }
c:@E@CFCalendarUnit@kCFCalendarUnitWeekOfYear	swift.type.property	weekOfYear	CFCalendarUnit.weekOfYear	static var weekOfYear: CFCalendarUnit { get }
c:@E@CFCalendarUnit@kCFCalendarUnitWeekday	swift.type.property	weekday	CFCalendarUnit.weekday	static var weekday: CFCalendarUnit { get }
c:@E@CFCalendarUnit@kCFCalendarUnitWeekdayOrdinal	swift.type.property	weekdayOrdinal	CFCalendarUnit.weekdayOrdinal	static var weekdayOrdinal: CFCalendarUnit { get }
c:@E@CFCalendarUnit@kCFCalendarUnitYear	swift.type.property	year	CFCalendarUnit.year	static var year: CFCalendarUnit { get }
c:@E@CFCalendarUnit@kCFCalendarUnitYearForWeekOfYear	swift.type.property	yearForWeekOfYear	CFCalendarUnit.yearForWeekOfYear	static var yearForWeekOfYear: CFCalendarUnit { get }
c:@E@CFCharacterSetPredefinedSet	swift.enum	CFCharacterSetPredefinedSet	CFCharacterSetPredefinedSet	enum CFCharacterSetPredefinedSet
c:@E@CFCharacterSetPredefinedSet@kCFCharacterSetAlphaNumeric	swift.enum.case	CFCharacterSetPredefinedSet.alphaNumeric	CFCharacterSetPredefinedSet.alphaNumeric	case alphaNumeric
c:@E@CFCharacterSetPredefinedSet@kCFCharacterSetCapitalizedLetter	swift.enum.case	CFCharacterSetPredefinedSet.capitalizedLetter	CFCharacterSetPredefinedSet.capitalizedLetter	case capitalizedLetter
c:@E@CFCharacterSetPredefinedSet@kCFCharacterSetControl	swift.enum.case	CFCharacterSetPredefinedSet.control	CFCharacterSetPredefinedSet.control	case control
