precise	status	evidence	notes
c:@E@SCSensitivityAnalysisPolicy	implemented	test:full/sensitivecontentanalysis/tests/agent/SCSensitivityAnalysisPolicyTests.swift#testPolicyRawValues	Int enum; macios raw values 0, 1, 2
c:@E@SCSensitivityAnalysisPolicy@SCSensitivityAnalysisPolicyDescriptiveInterventions	implemented	test:full/sensitivecontentanalysis/tests/agent/SCSensitivityAnalysisPolicyTests.swift#testPolicyRawValues	descriptiveInterventions = 2
c:@E@SCSensitivityAnalysisPolicy@SCSensitivityAnalysisPolicyDisabled	implemented	test:full/sensitivecontentanalysis/tests/agent/SCSensitivityAnalysisPolicyTests.swift#testPolicyRawValues	disabled = 0
c:@E@SCSensitivityAnalysisPolicy@SCSensitivityAnalysisPolicySimpleInterventions	implemented	test:full/sensitivecontentanalysis/tests/agent/SCSensitivityAnalysisPolicyTests.swift#testPolicyRawValues	simpleInterventions = 1
c:@E@SCVideoStreamAnalyzerStreamDirection	implemented	test:full/sensitivecontentanalysis/tests/agent/SCVideoStreamAnalyzerStreamDirectionTests.swift#testStreamDirectionRawValues	Int enum; macios outgoing=1 incoming=2
c:@E@SCVideoStreamAnalyzerStreamDirection@SCVideoStreamAnalyzerStreamDirectionIncoming	implemented	test:full/sensitivecontentanalysis/tests/agent/SCVideoStreamAnalyzerStreamDirectionTests.swift#testStreamDirectionRawValues	incoming = 2
c:@E@SCVideoStreamAnalyzerStreamDirection@SCVideoStreamAnalyzerStreamDirectionOutgoing	implemented	test:full/sensitivecontentanalysis/tests/agent/SCVideoStreamAnalyzerStreamDirectionTests.swift#testStreamDirectionRawValues	outgoing = 1
c:objc(cs)SCSensitivityAnalysis	implemented	test:full/sensitivecontentanalysis/tests/agent/SCSensitivityAnalysisTests.swift#testSensitivityAnalysisHostSnapshot	NSObject subclass; public init unavailable
c:objc(cs)SCSensitivityAnalysis(py)sensitive	implemented	test:full/sensitivecontentanalysis/tests/agent/SCSensitivityAnalysisTests.swift#testIsSensitiveFalse	Stored isSensitive; unanalyzed snapshot is false
c:objc(cs)SCSensitivityAnalysis(py)shouldIndicateSensitivity	implemented	test:full/sensitivecontentanalysis/tests/agent/SCSensitivityAnalysisTests.swift#testShouldIndicateSensitivityFalse	Stored shouldIndicateSensitivity
c:objc(cs)SCSensitivityAnalysis(py)shouldInterruptVideo	implemented	test:full/sensitivecontentanalysis/tests/agent/SCSensitivityAnalysisTests.swift#testShouldInterruptVideoFalse	Stored shouldInterruptVideo
c:objc(cs)SCSensitivityAnalysis(py)shouldMuteAudio	implemented	test:full/sensitivecontentanalysis/tests/agent/SCSensitivityAnalysisTests.swift#testShouldMuteAudioFalse	Stored shouldMuteAudio
c:objc(cs)SCSensitivityAnalyzer	implemented	test:full/sensitivecontentanalysis/tests/agent/SCSensitivityAnalyzerTests.swift#testAnalyzerType	NSObject subclass
c:objc(cs)SCSensitivityAnalyzer(im)analyzeCGImage:completionHandler:	deferred		Requires real CoreGraphics.CGImage; isolated host has no CoreGraphics module and must not ship a lookalike.
c:objc(cs)SCSensitivityAnalyzer(im)analyzeImageFile:completionHandler:	implemented	test:full/sensitivecontentanalysis/tests/agent/SCSensitivityAnalyzerTests.swift#testAnalyzeImageAtFailsClosed	Completion handler runs synchronously with (nil, SCLinuxUnavailableError)
c:objc(cs)SCSensitivityAnalyzer(im)init	implemented	test:full/sensitivecontentanalysis/tests/agent/SCSensitivityAnalyzerTests.swift#testAnalyzerInit	public init()
c:objc(cs)SCSensitivityAnalyzer(py)analysisPolicy	implemented	test:full/sensitivecontentanalysis/tests/agent/SCSensitivityAnalyzerTests.swift#testAnalysisPolicyDisabled	Linux default is .disabled
c:objc(cs)SCVideoStreamAnalyzer	implemented	test:full/sensitivecontentanalysis/tests/agent/SCVideoStreamAnalyzerTests.swift#testVideoStreamAnalyzerType	NSObject subclass
c:objc(cs)SCVideoStreamAnalyzer(im)analyzePixelBuffer:	deferred		Requires real CoreVideo.CVPixelBuffer; isolated host has no CoreVideo module and must not ship a lookalike.
c:objc(cs)SCVideoStreamAnalyzer(im)beginAnalysisOfCaptureDeviceInput:error:	deferred		Requires real AVFoundation.AVCaptureDeviceInput; AVFoundation is not a declared dependency.
c:objc(cs)SCVideoStreamAnalyzer(im)beginAnalysisOfDecompressionSession:error:	deferred		Requires real VideoToolbox.VTDecompressionSession; VideoToolbox is not a declared dependency.
c:objc(cs)SCVideoStreamAnalyzer(im)continueStream	implemented	test:full/sensitivecontentanalysis/tests/agent/SCVideoStreamAnalyzerTests.swift#testContinueStreamNoAnalysis	Increments host continue count; never invents analysis
c:objc(cs)SCVideoStreamAnalyzer(im)endAnalysis	implemented	test:full/sensitivecontentanalysis/tests/agent/SCVideoStreamAnalyzerTests.swift#testEndAnalysisClearsSession	Marks session ended; continueStream becomes a no-op
c:objc(cs)SCVideoStreamAnalyzer(im)initWithParticipantUUID:streamDirection:error:	implemented	test:full/sensitivecontentanalysis/tests/agent/SCVideoStreamAnalyzerTests.swift#testVideoStreamAnalyzerInit	Stores UUID and direction; does not throw on Linux
c:objc(cs)SCVideoStreamAnalyzer(py)analysis	implemented	test:full/sensitivecontentanalysis/tests/agent/SCVideoStreamAnalyzerTests.swift#testAnalysisNilAfterInit	Always nil; Linux never produces a snapshot
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@SCSensitivityAnalysisPolicy	implemented	test:full/sensitivecontentanalysis/tests/agent/SCSensitivityAnalysisPolicyTests.swift#testPolicyInequality	Synthesized Equatable.!=
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@SCVideoStreamAnalyzerStreamDirection	implemented	test:full/sensitivecontentanalysis/tests/agent/SCVideoStreamAnalyzerStreamDirectionTests.swift#testStreamDirectionInequality	Synthesized Equatable.!=
s:SYsSHRzSH8RawValueSYRpzrlE04hashB0Sivp::SYNTHESIZED::c:@E@SCSensitivityAnalysisPolicy	implemented	test:full/sensitivecontentanalysis/tests/agent/SCSensitivityAnalysisPolicyTests.swift#testPolicyHashValue	Synthesized hashValue
s:SYsSHRzSH8RawValueSYRpzrlE04hashB0Sivp::SYNTHESIZED::c:@E@SCVideoStreamAnalyzerStreamDirection	implemented	test:full/sensitivecontentanalysis/tests/agent/SCVideoStreamAnalyzerStreamDirectionTests.swift#testStreamDirectionHashValue	Synthesized hashValue
s:SYsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@SCSensitivityAnalysisPolicy	implemented	test:full/sensitivecontentanalysis/tests/agent/SCSensitivityAnalysisPolicyTests.swift#testPolicyHashInto	Synthesized hash(into:)
s:SYsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@SCVideoStreamAnalyzerStreamDirection	implemented	test:full/sensitivecontentanalysis/tests/agent/SCVideoStreamAnalyzerStreamDirectionTests.swift#testStreamDirectionHashInto	Synthesized hash(into:)
s:So021SCVideoStreamAnalyzerB9DirectionV8rawValueABSgSi_tcfc	implemented	test:full/sensitivecontentanalysis/tests/agent/SCVideoStreamAnalyzerStreamDirectionTests.swift#testStreamDirectionRawValues	init(rawValue:) nil for 0 and 3
s:So21SCSensitivityAnalyzerC24SensitiveContentAnalysisE05VideoE7HandlerC	implemented	test:full/sensitivecontentanalysis/tests/agent/SCVideoAnalysisHandlerTests.swift#testVideoAnalysisHandlerType	final class from videoAnalysis(forFileAt:)
s:So21SCSensitivityAnalyzerC24SensitiveContentAnalysisE05VideoE7HandlerC03hascD0So0aE0CyYaKF	implemented	test:full/sensitivecontentanalysis/tests/agent/SCVideoAnalysisHandlerTests.swift#testHasSensitiveContentFailsClosed	Fail-closed; cancels progress; throws SCLinuxUnavailableError
s:So21SCSensitivityAnalyzerC24SensitiveContentAnalysisE05VideoE7HandlerC8progressSo10NSProgressCvp	implemented	test:full/sensitivecontentanalysis/tests/agent/SCVideoAnalysisHandlerTests.swift#testVideoAnalysisHandlerProgress	Stored Progress with setter
s:So21SCSensitivityAnalyzerC24SensitiveContentAnalysisE05videoE09forFileAtAbCE05VideoE7HandlerC10Foundation3URLV_tF	implemented	test:full/sensitivecontentanalysis/tests/agent/SCVideoAnalysisHandlerTests.swift#testVideoAnalysisForFileAt	Captures file URL; does not start analysis
s:So21SCVideoStreamAnalyzerC24SensitiveContentAnalysisE15analysisChangesQrvp	implemented	test:full/sensitivecontentanalysis/tests/agent/SCVideoStreamAnalyzerTests.swift#testAnalysisChangesAccessible	Empty fail-closed AsyncSequence; never yields
