precise	status	evidence	notes
c:@ABPersonBirthdayProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key birthday.
c:@ABPersonDatesProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key dates.
c:@ABPersonDepartmentNameProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key departmentName.
c:@ABPersonEmailAddressesProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key emailAddresses.
c:@ABPersonFamilyNameProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key familyName.
c:@ABPersonGivenNameProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key givenName.
c:@ABPersonInstantMessageAddressesProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key instantMessageAddresses.
c:@ABPersonJobTitleProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key jobTitle.
c:@ABPersonMiddleNameProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key middleName.
c:@ABPersonNamePrefixProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key namePrefix.
c:@ABPersonNameSuffixProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key nameSuffix.
c:@ABPersonNicknameProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key nickname.
c:@ABPersonNoteProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key note.
c:@ABPersonOrganizationNameProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key organizationName.
c:@ABPersonPhoneNumbersProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key phoneNumbers.
c:@ABPersonPhoneticFamilyNameProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key phoneticFamilyName.
c:@ABPersonPhoneticGivenNameProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key phoneticGivenName.
c:@ABPersonPhoneticMiddleNameProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key phoneticMiddleName.
c:@ABPersonPostalAddressesProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key postalAddresses.
c:@ABPersonPreviousFamilyNameProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key previousFamilyName.
c:@ABPersonRelatedNamesProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	AddressBook name relatedNames; CNContactRelationsKey is an oracle item.
c:@ABPersonSocialProfilesProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key socialProfiles.
c:@ABPersonUrlAddressesProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPropertyTests.swift#testPersonPropertyConstants	CNContact-equivalent key urlAddresses.
c:@F@ABCreateStringWithAddressDictionary	implemented	test:full/addressbookui/tests/agent/AddressBookUIFormattingTests.swift#testCreateStringWithAddressDictionary	Deterministic Street/City/State/ZIP/Country layout; no Apple localization.
c:objc(cs)ABNewPersonViewController	implemented	test:full/addressbookui/tests/agent/AddressBookUINewPersonTests.swift#testNewPersonViewControllerStoresAddressBook	NSObject on isolated host; Darwin subclasses UIViewController.
c:objc(cs)ABNewPersonViewController(py)addressBook	implemented	test:full/addressbookui/tests/agent/AddressBookUINewPersonTests.swift#testNewPersonViewControllerStoresAddressBook	Optional handle; nil default; never opens a store.
c:objc(cs)ABNewPersonViewController(py)displayedPerson	implemented	test:full/addressbookui/tests/agent/AddressBookUINewPersonTests.swift#testNewPersonViewControllerStoresDisplayedPerson	Optional prefill handle; nil means empty editor.
c:objc(cs)ABNewPersonViewController(py)newPersonViewDelegate	implemented	test:full/addressbookui/tests/agent/AddressBookUINewPersonTests.swift#testNewPersonViewControllerDelegateCompleteNil	unowned(unsafe) identity preserved; host cancel delivers nil person.
c:objc(cs)ABNewPersonViewController(py)parentGroup	implemented	test:full/addressbookui/tests/agent/AddressBookUINewPersonTests.swift#testNewPersonViewControllerStoresParentGroup	Optional group handle; Linux never inserts into a group.
c:objc(cs)ABPeoplePickerNavigationController	implemented	test:full/addressbookui/tests/agent/AddressBookUIPeoplePickerTests.swift#testPeoplePickerStoresAddressBook	NSObject on isolated host; Darwin subclasses UINavigationController.
c:objc(cs)ABPeoplePickerNavigationController(py)addressBook	implemented	test:full/addressbookui/tests/agent/AddressBookUIPeoplePickerTests.swift#testPeoplePickerStoresAddressBook	Optional handle; never lists people.
c:objc(cs)ABPeoplePickerNavigationController(py)displayedProperties	implemented	test:full/addressbookui/tests/agent/AddressBookUIPeoplePickerTests.swift#testPeoplePickerDisplayedProperties	Optional NSNumber property IDs; nil means all.
c:objc(cs)ABPeoplePickerNavigationController(py)peoplePickerDelegate	implemented	test:full/addressbookui/tests/agent/AddressBookUIPeoplePickerTests.swift#testPeoplePickerDelegateCancel	unowned(unsafe) identity preserved.
c:objc(cs)ABPeoplePickerNavigationController(py)predicateForEnablingPerson	implemented	test:full/addressbookui/tests/agent/AddressBookUIPeoplePickerTests.swift#testPeoplePickerStoresPredicates	Copied NSPredicate; nil enables all.
c:objc(cs)ABPeoplePickerNavigationController(py)predicateForSelectionOfPerson	implemented	test:full/addressbookui/tests/agent/AddressBookUIPeoplePickerTests.swift#testPeoplePickerStoresPredicates	Copied NSPredicate; Linux never auto-selects.
c:objc(cs)ABPeoplePickerNavigationController(py)predicateForSelectionOfProperty	implemented	test:full/addressbookui/tests/agent/AddressBookUIPeoplePickerTests.swift#testPeoplePickerStoresPredicates	Copied NSPredicate; Linux never auto-selects a property.
