precise	graphKind	graphPath	status	basis	rawCandidateCount	compatibleCandidateCount	selectedNodePath	candidateNodePaths
c:@E@SCSensitivityAnalysisPolicy	swift.enum	["SCSensitivityAnalysisPolicy"]	unmatched	none	0	0		[]
c:@E@SCSensitivityAnalysisPolicy@SCSensitivityAnalysisPolicyDescriptiveInterventions	swift.enum.case	["SCSensitivityAnalysisPolicy","descriptiveInterventions"]	unmatched	none	0	0		[]
c:@E@SCSensitivityAnalysisPolicy@SCSensitivityAnalysisPolicyDisabled	swift.enum.case	["SCSensitivityAnalysisPolicy","disabled"]	unmatched	none	0	0		[]
c:@E@SCSensitivityAnalysisPolicy@SCSensitivityAnalysisPolicySimpleInterventions	swift.enum.case	["SCSensitivityAnalysisPolicy","simpleInterventions"]	unmatched	none	0	0		[]
c:@E@SCVideoStreamAnalyzerStreamDirection	swift.enum	["SCVideoStreamAnalyzer","StreamDirection"]	unmatched	none	0	0		[]
c:@E@SCVideoStreamAnalyzerStreamDirection@SCVideoStreamAnalyzerStreamDirectionIncoming	swift.enum.case	["SCVideoStreamAnalyzer","StreamDirection","incoming"]	unmatched	none	0	0		[]
c:@E@SCVideoStreamAnalyzerStreamDirection@SCVideoStreamAnalyzerStreamDirectionOutgoing	swift.enum.case	["SCVideoStreamAnalyzer","StreamDirection","outgoing"]	unmatched	none	0	0		[]
c:objc(cs)SCSensitivityAnalysis	swift.class	["SCSensitivityAnalysis"]	unmatched	none	0	0		[]
c:objc(cs)SCSensitivityAnalysis(py)sensitive	swift.property	["SCSensitivityAnalysis","isSensitive"]	unmatched	none	0	0		[]
c:objc(cs)SCSensitivityAnalysis(py)shouldIndicateSensitivity	swift.property	["SCSensitivityAnalysis","shouldIndicateSensitivity"]	unmatched	none	0	0		[]
c:objc(cs)SCSensitivityAnalysis(py)shouldInterruptVideo	swift.property	["SCSensitivityAnalysis","shouldInterruptVideo"]	unmatched	none	0	0		[]
c:objc(cs)SCSensitivityAnalysis(py)shouldMuteAudio	swift.property	["SCSensitivityAnalysis","shouldMuteAudio"]	unmatched	none	0	0		[]
c:objc(cs)SCSensitivityAnalyzer	swift.class	["SCSensitivityAnalyzer"]	exact-usr	exact-usr	1	1	/ABIRoot/children/12	["/ABIRoot/children/12"]
c:objc(cs)SCSensitivityAnalyzer(im)analyzeCGImage:completionHandler:	swift.method	["SCSensitivityAnalyzer","analyzeImage(_:)"]	unmatched	none	0	0		[]
c:objc(cs)SCSensitivityAnalyzer(im)analyzeImageFile:completionHandler:	swift.method	["SCSensitivityAnalyzer","analyzeImage(at:)"]	unmatched	none	0	0		[]
c:objc(cs)SCSensitivityAnalyzer(im)init	swift.init	["SCSensitivityAnalyzer","init()"]	unmatched	none	0	0		[]
c:objc(cs)SCSensitivityAnalyzer(py)analysisPolicy	swift.property	["SCSensitivityAnalyzer","analysisPolicy"]	unmatched	none	0	0		[]
c:objc(cs)SCVideoStreamAnalyzer	swift.class	["SCVideoStreamAnalyzer"]	exact-usr	exact-usr	1	1	/ABIRoot/children/13	["/ABIRoot/children/13"]
c:objc(cs)SCVideoStreamAnalyzer(im)analyzePixelBuffer:	swift.method	["SCVideoStreamAnalyzer","analyze(_:)"]	unmatched	none	0	0		[]
