precise	graphKind	graphPath	status	basis	rawCandidateCount	compatibleCandidateCount	selectedNodePath	candidateNodePaths
c:@E@MTRAccessControlAccessRestrictionType	swift.enum	["MTRAccessControlAccessRestrictionType"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlAccessRestrictionType@MTRAccessControlAccessRestrictionTypeAttributeAccessForbidden	swift.enum.case	["MTRAccessControlAccessRestrictionType","attributeAccessForbidden"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlAccessRestrictionType@MTRAccessControlAccessRestrictionTypeAttributeWriteForbidden	swift.enum.case	["MTRAccessControlAccessRestrictionType","attributeWriteForbidden"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlAccessRestrictionType@MTRAccessControlAccessRestrictionTypeCommandForbidden	swift.enum.case	["MTRAccessControlAccessRestrictionType","commandForbidden"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlAccessRestrictionType@MTRAccessControlAccessRestrictionTypeEventForbidden	swift.enum.case	["MTRAccessControlAccessRestrictionType","eventForbidden"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlAuthMode	swift.enum	["MTRAccessControlAuthMode"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlAuthMode@MTRAccessControlAuthModeCASE	swift.enum.case	["MTRAccessControlAuthMode","CASE"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlAuthMode@MTRAccessControlAuthModeGroup	swift.enum.case	["MTRAccessControlAuthMode","group"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlAuthMode@MTRAccessControlAuthModePASE	swift.enum.case	["MTRAccessControlAuthMode","PASE"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlChangeType	swift.enum	["MTRAccessControlChangeType"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlChangeType@MTRAccessControlChangeTypeAdded	swift.enum.case	["MTRAccessControlChangeType","added"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlChangeType@MTRAccessControlChangeTypeChanged	swift.enum.case	["MTRAccessControlChangeType","changed"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlChangeType@MTRAccessControlChangeTypeRemoved	swift.enum.case	["MTRAccessControlChangeType","removed"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlEntryAuthMode	swift.enum	["MTRAccessControlEntryAuthMode"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlEntryAuthMode@MTRAccessControlEntryAuthModeCASE	swift.enum.case	["MTRAccessControlEntryAuthMode","CASE"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlEntryAuthMode@MTRAccessControlEntryAuthModeGroup	swift.enum.case	["MTRAccessControlEntryAuthMode","group"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlEntryAuthMode@MTRAccessControlEntryAuthModePASE	swift.enum.case	["MTRAccessControlEntryAuthMode","PASE"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlEntryPrivilege	swift.enum	["MTRAccessControlEntryPrivilege"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlEntryPrivilege@MTRAccessControlEntryPrivilegeAdminister	swift.enum.case	["MTRAccessControlEntryPrivilege","administer"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlEntryPrivilege@MTRAccessControlEntryPrivilegeManage	swift.enum.case	["MTRAccessControlEntryPrivilege","manage"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlEntryPrivilege@MTRAccessControlEntryPrivilegeOperate	swift.enum.case	["MTRAccessControlEntryPrivilege","operate"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlEntryPrivilege@MTRAccessControlEntryPrivilegeProxyView	swift.enum.case	["MTRAccessControlEntryPrivilege","proxyView"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlEntryPrivilege@MTRAccessControlEntryPrivilegeView	swift.enum.case	["MTRAccessControlEntryPrivilege","view"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlFeature	swift.struct	["MTRAccessControlFeature"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlFeature@MTRAccessControlFeatureExtension	swift.type.property	["MTRAccessControlFeature","extension"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlFeature@MTRAccessControlFeatureManagedDevice	swift.type.property	["MTRAccessControlFeature","managedDevice"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlPrivilege	swift.enum	["MTRAccessControlPrivilege"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlPrivilege@MTRAccessControlPrivilegeAdminister	swift.enum.case	["MTRAccessControlPrivilege","administer"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlPrivilege@MTRAccessControlPrivilegeManage	swift.enum.case	["MTRAccessControlPrivilege","manage"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlPrivilege@MTRAccessControlPrivilegeOperate	swift.enum.case	["MTRAccessControlPrivilege","operate"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlPrivilege@MTRAccessControlPrivilegeProxyView	swift.enum.case	["MTRAccessControlPrivilege","proxyView"]	unmatched	none	0	0		[]
c:@E@MTRAccessControlPrivilege@MTRAccessControlPrivilegeView	swift.enum.case	["MTRAccessControlPrivilege","view"]	unmatched	none	0	0		[]
c:@E@MTRActionsActionError	swift.enum	["MTRActionsActionError"]	unmatched	none	0	0		[]
c:@E@MTRActionsActionError@MTRActionsActionErrorInterrupted	swift.enum.case	["MTRActionsActionError","interrupted"]	unmatched	none	0	0		[]
c:@E@MTRActionsActionError@MTRActionsActionErrorUnknown	swift.enum.case	["MTRActionsActionError","unknown"]	unmatched	none	0	0		[]
c:@E@MTRActionsActionState	swift.enum	["MTRActionsActionState"]	unmatched	none	0	0		[]
c:@E@MTRActionsActionState@MTRActionsActionStateActive	swift.enum.case	["MTRActionsActionState","active"]	unmatched	none	0	0		[]
c:@E@MTRActionsActionState@MTRActionsActionStateDisabled	swift.enum.case	["MTRActionsActionState","disabled"]	unmatched	none	0	0		[]
c:@E@MTRActionsActionState@MTRActionsActionStateInactive	swift.enum.case	["MTRActionsActionState","inactive"]	unmatched	none	0	0		[]
c:@E@MTRActionsActionState@MTRActionsActionStatePaused	swift.enum.case	["MTRActionsActionState","paused"]	unmatched	none	0	0		[]
c:@E@MTRActionsActionType	swift.enum	["MTRActionsActionType"]	unmatched	none	0	0		[]
c:@E@MTRActionsActionType@MTRActionsActionTypeAlarm	swift.enum.case	["MTRActionsActionType","alarm"]	unmatched	none	0	0		[]
c:@E@MTRActionsActionType@MTRActionsActionTypeAutomation	swift.enum.case	["MTRActionsActionType","automation"]	unmatched	none	0	0		[]
c:@E@MTRActionsActionType@MTRActionsActionTypeException	swift.enum.case	["MTRActionsActionType","exception"]	unmatched	none	0	0		[]
c:@E@MTRActionsActionType@MTRActionsActionTypeNotification	swift.enum.case	["MTRActionsActionType","notification"]	unmatched	none	0	0		[]
