precise	kind	title	path	declaration
c:@E@MTRAccessControlAccessRestrictionType	swift.enum	MTRAccessControlAccessRestrictionType	MTRAccessControlAccessRestrictionType	enum MTRAccessControlAccessRestrictionType
c:@E@MTRAccessControlAccessRestrictionType@MTRAccessControlAccessRestrictionTypeAttributeAccessForbidden	swift.enum.case	MTRAccessControlAccessRestrictionType.attributeAccessForbidden	MTRAccessControlAccessRestrictionType.attributeAccessForbidden	case attributeAccessForbidden
c:@E@MTRAccessControlAccessRestrictionType@MTRAccessControlAccessRestrictionTypeAttributeWriteForbidden	swift.enum.case	MTRAccessControlAccessRestrictionType.attributeWriteForbidden	MTRAccessControlAccessRestrictionType.attributeWriteForbidden	case attributeWriteForbidden
c:@E@MTRAccessControlAccessRestrictionType@MTRAccessControlAccessRestrictionTypeCommandForbidden	swift.enum.case	MTRAccessControlAccessRestrictionType.commandForbidden	MTRAccessControlAccessRestrictionType.commandForbidden	case commandForbidden
c:@E@MTRAccessControlAccessRestrictionType@MTRAccessControlAccessRestrictionTypeEventForbidden	swift.enum.case	MTRAccessControlAccessRestrictionType.eventForbidden	MTRAccessControlAccessRestrictionType.eventForbidden	case eventForbidden
c:@E@MTRAccessControlAuthMode	swift.enum	MTRAccessControlAuthMode	MTRAccessControlAuthMode	enum MTRAccessControlAuthMode
c:@E@MTRAccessControlAuthMode@MTRAccessControlAuthModeCASE	swift.enum.case	MTRAccessControlAuthMode.CASE	MTRAccessControlAuthMode.CASE	case CASE
c:@E@MTRAccessControlAuthMode@MTRAccessControlAuthModeGroup	swift.enum.case	MTRAccessControlAuthMode.group	MTRAccessControlAuthMode.group	case group
c:@E@MTRAccessControlAuthMode@MTRAccessControlAuthModePASE	swift.enum.case	MTRAccessControlAuthMode.PASE	MTRAccessControlAuthMode.PASE	case PASE
c:@E@MTRAccessControlChangeType	swift.enum	MTRAccessControlChangeType	MTRAccessControlChangeType	enum MTRAccessControlChangeType
c:@E@MTRAccessControlChangeType@MTRAccessControlChangeTypeAdded	swift.enum.case	MTRAccessControlChangeType.added	MTRAccessControlChangeType.added	case added
c:@E@MTRAccessControlChangeType@MTRAccessControlChangeTypeChanged	swift.enum.case	MTRAccessControlChangeType.changed	MTRAccessControlChangeType.changed	case changed
c:@E@MTRAccessControlChangeType@MTRAccessControlChangeTypeRemoved	swift.enum.case	MTRAccessControlChangeType.removed	MTRAccessControlChangeType.removed	case removed
c:@E@MTRAccessControlEntryAuthMode	swift.enum	MTRAccessControlEntryAuthMode	MTRAccessControlEntryAuthMode	enum MTRAccessControlEntryAuthMode
c:@E@MTRAccessControlEntryAuthMode@MTRAccessControlEntryAuthModeCASE	swift.enum.case	MTRAccessControlEntryAuthMode.CASE	MTRAccessControlEntryAuthMode.CASE	case CASE
c:@E@MTRAccessControlEntryAuthMode@MTRAccessControlEntryAuthModeGroup	swift.enum.case	MTRAccessControlEntryAuthMode.group	MTRAccessControlEntryAuthMode.group	case group
c:@E@MTRAccessControlEntryAuthMode@MTRAccessControlEntryAuthModePASE	swift.enum.case	MTRAccessControlEntryAuthMode.PASE	MTRAccessControlEntryAuthMode.PASE	case PASE
c:@E@MTRAccessControlEntryPrivilege	swift.enum	MTRAccessControlEntryPrivilege	MTRAccessControlEntryPrivilege	enum MTRAccessControlEntryPrivilege
