precise	status	evidence	notes
c:@E@INAccountType	implemented	test:full/intents/tests/agent/IntentsTests.swift#testAccountTypeAndCallCapabilityOptions	Focused Linux runtime evidence for the in-process slice or fail-closed contract.
c:@E@INAccountType@INAccountTypeChecking	implemented	test:full/intents/tests/agent/IntentsTests.swift#testAccountTypeAndCallCapabilityOptions	Focused Linux runtime evidence for the in-process slice or fail-closed contract.
c:@E@INAccountType@INAccountTypeCredit	implemented	test:full/intents/tests/agent/IntentsTests.swift#testAccountTypeAndCallCapabilityOptions	Focused Linux runtime evidence for the in-process slice or fail-closed contract.
c:@E@INAccountType@INAccountTypeDebit	implemented	test:full/intents/tests/agent/IntentsSurfaceTests.swift#testEnumRawValues	Focused Linux runtime evidence for the in-process slice or fail-closed contract.
c:@E@INAccountType@INAccountTypeInvestment	implemented	test:full/intents/tests/agent/IntentsSurfaceTests.swift#testEnumRawValues	Focused Linux runtime evidence for the in-process slice or fail-closed contract.
c:@E@INAccountType@INAccountTypeMortgage	implemented	test:full/intents/tests/agent/IntentsSurfaceTests.swift#testEnumRawValues	Focused Linux runtime evidence for the in-process slice or fail-closed contract.
c:@E@INAccountType@INAccountTypePrepaid	implemented	test:full/intents/tests/agent/IntentsSurfaceTests.swift#testEnumRawValues	Focused Linux runtime evidence for the in-process slice or fail-closed contract.
c:@E@INAccountType@INAccountTypeSaving	implemented	test:full/intents/tests/agent/IntentsSurfaceTests.swift#testEnumRawValues	Focused Linux runtime evidence for the in-process slice or fail-closed contract.
c:@E@INAccountType@INAccountTypeUnknown	implemented	test:full/intents/tests/agent/IntentsTests.swift#testAccountTypeAndCallCapabilityOptions	Focused Linux runtime evidence for the in-process slice or fail-closed contract.
c:@E@INActivateCarSignalIntentResponseCode	implemented	test:full/intents/tests/agent/IntentsSurfaceTests.swift#testEnumRawValues	Focused Linux runtime evidence for the in-process slice or fail-closed contract.
