precise	kind	title	path	declaration
c:@F@GSSCreateCredentialFromUUID	swift.func	GSSCreateCredentialFromUUID(_:)	GSSCreateCredentialFromUUID(_:)	func GSSCreateCredentialFromUUID(_ uuid: CFUUID) -> gss_cred_id_t?
c:@F@GSSCreateError	swift.func	GSSCreateError(_:_:_:)	GSSCreateError(_:_:_:)	func GSSCreateError(_ mech: gss_const_OID, _ major_status: OM_uint32, _ minor_status: OM_uint32) -> Unmanaged<CFError>?
c:@F@GSSCreateName	swift.func	GSSCreateName(_:_:_:)	GSSCreateName(_:_:_:)	func GSSCreateName(_ name: CFTypeRef, _ name_type: gss_const_OID, _ error: UnsafeMutablePointer<Unmanaged<CFError>?>?) -> gss_name_t?
c:@F@GSSCredentialCopyName	swift.func	GSSCredentialCopyName(_:)	GSSCredentialCopyName(_:)	func GSSCredentialCopyName(_ cred: gss_cred_id_t) -> gss_name_t?
c:@F@GSSCredentialCopyUUID	swift.func	GSSCredentialCopyUUID(_:)	GSSCredentialCopyUUID(_:)	func GSSCredentialCopyUUID(_ credential: gss_cred_id_t) -> Unmanaged<CFUUID>?
c:@F@GSSCredentialGetLifetime	swift.func	GSSCredentialGetLifetime(_:)	GSSCredentialGetLifetime(_:)	func GSSCredentialGetLifetime(_ cred: gss_cred_id_t) -> OM_uint32
c:@F@GSSNameCreateDisplayString	swift.func	GSSNameCreateDisplayString(_:)	GSSNameCreateDisplayString(_:)	func GSSNameCreateDisplayString(_ name: gss_name_t) -> Unmanaged<CFString>?
c:@F@gss_aapl_change_password	swift.func	gss_aapl_change_password(_:_:_:_:)	gss_aapl_change_password(_:_:_:_:)	func gss_aapl_change_password(_ name: gss_name_t, _ mech: gss_const_OID, _ attributes: CFDictionary, _ error: UnsafeMutablePointer<Unmanaged<CFError>?>?) -> OM_uint32
c:@F@gss_aapl_initial_cred	swift.func	gss_aapl_initial_cred(_:_:_:_:_:)	gss_aapl_initial_cred(_:_:_:_:_:)	func gss_aapl_initial_cred(_ desired_name: gss_name_t, _ desired_mech: gss_const_OID, _ attributes: CFDictionary?, _ output_cred_handle: UnsafeMutablePointer<gss_cred_id_t?>, _ error: UnsafeMutablePointer<Unmanaged<CFError>?>?) -> OM_uint32
c:@F@gss_accept_sec_context	swift.func	gss_accept_sec_context(_:_:_:_:_:_:_:_:_:_:_:)	gss_accept_sec_context(_:_:_:_:_:_:_:_:_:_:_:)	func gss_accept_sec_context(_ minor_status: UnsafeMutablePointer<OM_uint32>, _ context_handle: UnsafeMutablePointer<gss_ctx_id_t?>, _ acceptor_cred_handle: gss_cred_id_t?, _ input_token: gss_buffer_t?, _ input_chan_bindings: gss_channel_bindings_t?, _ src_name: UnsafeMutablePointer<gss_name_t?>?, _ mech_type: UnsafeMutablePointer<gss_OID?>?, _ output_token: gss_buffer_t, _ ret_flags: UnsafeMutablePointer<OM_uint32>?, _ time_rec: UnsafeMutablePointer<OM_uint32>?, _ delegated_cred_handle: UnsafeMutablePointer<gss_cred_id_t?>?) -> OM_uint32
