precise	payloadSHA256	graphPath	ownershipTier	occurrenceCount	canonicalSelection	kind	title	symbolPath	declaration
c:objc(cs)CLGeocoder(im)geocodeAddressString:completionHandler:	7f9579293f5050fb46dc6687cfce26589e0729858788a80bec1eab6b3306a846	reference/symbol-graphs/CoreLocation.symbols.json	0	1	1	swift.method	geocodeAddressString(_:)	CLGeocoder.geocodeAddressString(_:)	func geocodeAddressString(_ addressString: String) async throws -> [CLPlacemark]
c:objc(cs)CLGeocoder(im)geocodeAddressString:completionHandler:	65730a88e7ad6eba35a8b4998d5998695db71598e4d86404a75ee9832837f2b1	reference/symbol-graphs/CoreLocation.symbols.json	0	1	0	swift.method	geocodeAddressString(_:completionHandler:)	CLGeocoder.geocodeAddressString(_:completionHandler:)	func geocodeAddressString(_ addressString: String, completionHandler: @escaping ([CLPlacemark]?, (any Error)?) -> Void)
c:objc(cs)CLGeocoder(im)geocodeAddressString:inRegion:completionHandler:	0ce7decabeabfc4540ddb6a651944ae92aabfcde4175387bc7131908713d27ed	reference/symbol-graphs/CoreLocation.symbols.json	0	1	1	swift.method	geocodeAddressString(_:in:)	CLGeocoder.geocodeAddressString(_:in:)	func geocodeAddressString(_ addressString: String, in region: CLRegion?) async throws -> [CLPlacemark]
c:objc(cs)CLGeocoder(im)geocodeAddressString:inRegion:completionHandler:	536cee880dcb1fb9f37c0a950caf171e88c4faf30cb947f5753fed6432f20659	reference/symbol-graphs/CoreLocation.symbols.json	0	1	0	swift.method	geocodeAddressString(_:in:completionHandler:)	CLGeocoder.geocodeAddressString(_:in:completionHandler:)	func geocodeAddressString(_ addressString: String, in region: CLRegion?, completionHandler: @escaping ([CLPlacemark]?, (any Error)?) -> Void)
c:objc(cs)CLGeocoder(im)geocodeAddressString:inRegion:preferredLocale:completionHandler:	fb07bdb1476e2a38e41a351dc472c71c68d626988d9ed587adc42a9941678581	reference/symbol-graphs/CoreLocation.symbols.json	0	1	1	swift.method	geocodeAddressString(_:in:preferredLocale:)	CLGeocoder.geocodeAddressString(_:in:preferredLocale:)	func geocodeAddressString(_ addressString: String, in region: CLRegion?, preferredLocale locale: Locale?) async throws -> [CLPlacemark]
c:objc(cs)CLGeocoder(im)geocodeAddressString:inRegion:preferredLocale:completionHandler:	c121066865121d70478f9ace1b9750e6cd7cd8de55c5fa02e37e7516ec0e6e50	reference/symbol-graphs/CoreLocation.symbols.json	0	1	0	swift.method	geocodeAddressString(_:in:preferredLocale:completionHandler:)	CLGeocoder.geocodeAddressString(_:in:preferredLocale:completionHandler:)	func geocodeAddressString(_ addressString: String, in region: CLRegion?, preferredLocale locale: Locale?, completionHandler: @escaping ([CLPlacemark]?, (any Error)?) -> Void)
c:objc(cs)CLGeocoder(im)geocodePostalAddress:completionHandler:	04c637676a89ea31bce1af9798b905cdb6039d4b4c3f1c83ebd78d63f18d5eaa	reference/symbol-graphs/CoreLocation.symbols.json	0	1	1	swift.method	geocodePostalAddress(_:)	CLGeocoder.geocodePostalAddress(_:)	func geocodePostalAddress(_ postalAddress: CNPostalAddress) async throws -> [CLPlacemark]
c:objc(cs)CLGeocoder(im)geocodePostalAddress:completionHandler:	8f496abbe15e9037bae77fdcdc2c61ee14608f4defcd67e46f4ca9b1062c935e	reference/symbol-graphs/CoreLocation.symbols.json	0	1	0	swift.method	geocodePostalAddress(_:completionHandler:)	CLGeocoder.geocodePostalAddress(_:completionHandler:)	func geocodePostalAddress(_ postalAddress: CNPostalAddress, completionHandler: @escaping ([CLPlacemark]?, (any Error)?) -> Void)
c:objc(cs)CLGeocoder(im)geocodePostalAddress:preferredLocale:completionHandler:	ab33c5a7f4f810cd404d061854738d390cc5b757702f8ba13c0a9e1e675e3490	reference/symbol-graphs/CoreLocation.symbols.json	0	1	1	swift.method	geocodePostalAddress(_:preferredLocale:)	CLGeocoder.geocodePostalAddress(_:preferredLocale:)	func geocodePostalAddress(_ postalAddress: CNPostalAddress, preferredLocale locale: Locale?) async throws -> [CLPlacemark]
c:objc(cs)CLGeocoder(im)geocodePostalAddress:preferredLocale:completionHandler:	32b6278fa6e46285a847642e0f02b919ce748c69cd0dd3abbc8769da5daaa9d6	reference/symbol-graphs/CoreLocation.symbols.json	0	1	0	swift.method	geocodePostalAddress(_:preferredLocale:completionHandler:)	CLGeocoder.geocodePostalAddress(_:preferredLocale:completionHandler:)	func geocodePostalAddress(_ postalAddress: CNPostalAddress, preferredLocale locale: Locale?, completionHandler: @escaping ([CLPlacemark]?, (any Error)?) -> Void)
c:objc(cs)CLGeocoder(im)reverseGeocodeLocation:completionHandler:	ddf30cd9bb906bf1a92d2e41f49db8773d4c3ce03617e3a62af67a8f73510219	reference/symbol-graphs/CoreLocation.symbols.json	0	1	1	swift.method	reverseGeocodeLocation(_:)	CLGeocoder.reverseGeocodeLocation(_:)	func reverseGeocodeLocation(_ location: CLLocation) async throws -> [CLPlacemark]
c:objc(cs)CLGeocoder(im)reverseGeocodeLocation:completionHandler:	27fb688b2efeadab051a94ebfa13fa47d065a09078bf405ed1be44a65024010b	reference/symbol-graphs/CoreLocation.symbols.json	0	1	0	swift.method	reverseGeocodeLocation(_:completionHandler:)	CLGeocoder.reverseGeocodeLocation(_:completionHandler:)	func reverseGeocodeLocation(_ location: CLLocation, completionHandler: @escaping ([CLPlacemark]?, (any Error)?) -> Void)
c:objc(cs)CLGeocoder(im)reverseGeocodeLocation:preferredLocale:completionHandler:	b386f895e6ec21ab625ce570f994c3bb8a8c91f67f018c2a5b24b3cf93a400e4	reference/symbol-graphs/CoreLocation.symbols.json	0	1	1	swift.method	reverseGeocodeLocation(_:preferredLocale:)	CLGeocoder.reverseGeocodeLocation(_:preferredLocale:)	func reverseGeocodeLocation(_ location: CLLocation, preferredLocale locale: Locale?) async throws -> [CLPlacemark]
c:objc(cs)CLGeocoder(im)reverseGeocodeLocation:preferredLocale:completionHandler:	c10787c46be0f04acec4181b7f0b32b538edd3ef7091300f8558c7e9892dd95e	reference/symbol-graphs/CoreLocation.symbols.json	0	1	0	swift.method	reverseGeocodeLocation(_:preferredLocale:completionHandler:)	CLGeocoder.reverseGeocodeLocation(_:preferredLocale:completionHandler:)	func reverseGeocodeLocation(_ location: CLLocation, preferredLocale locale: Locale?, completionHandler: @escaping ([CLPlacemark]?, (any Error)?) -> Void)
c:objc(cs)CLLocationManager(im)requestTemporaryFullAccuracyAuthorizationWithPurposeKey:completion:	85a409ceae69bacabd75951c1a308a975bad43e1b87007f795eede7e8eb5d85d	reference/symbol-graphs/CoreLocation.symbols.json	0	1	1	swift.method	requestTemporaryFullAccuracyAuthorization(withPurposeKey:)	CLLocationManager.requestTemporaryFullAccuracyAuthorization(withPurposeKey:)	func requestTemporaryFullAccuracyAuthorization(withPurposeKey purposeKey: String) async throws
c:objc(cs)CLLocationManager(im)requestTemporaryFullAccuracyAuthorizationWithPurposeKey:completion:	3ab9205f7010e0c0a58606c195f585881670081c8f060e5899b80c8b9a62635c	reference/symbol-graphs/CoreLocation.symbols.json	0	1	0	swift.method	requestTemporaryFullAccuracyAuthorization(withPurposeKey:completion:)	CLLocationManager.requestTemporaryFullAccuracyAuthorization(withPurposeKey:completion:)	func requestTemporaryFullAccuracyAuthorization(withPurposeKey purposeKey: String, completion: (((any Error)?) -> Void)? = nil)
c:objc(cs)CLLocationManager(im)startMonitoringLocationPushesWithCompletion:	3ffe1a1b1f774dd75653bb2391aa23aae437e0562e3940e2e7d951da16a6657b	reference/symbol-graphs/CoreLocation.symbols.json	0	1	1	swift.method	startMonitoringLocationPushes(completion:)	CLLocationManager.startMonitoringLocationPushes(completion:)	func startMonitoringLocationPushes(completion: ((Data?, (any Error)?) -> Void)? = nil)
c:objc(cs)CLLocationManager(im)startMonitoringLocationPushesWithCompletion:	f807cf5126cdf1d4ba1178aa98468e37afd0d0fdf8731a8e108fcc7767999ff9	reference/symbol-graphs/CoreLocation.symbols.json	0	1	0	swift.method	startMonitoringLocationPushes()	CLLocationManager.startMonitoringLocationPushes()	func startMonitoringLocationPushes() async throws -> Data
c:objc(pl)CLLocationPushServiceExtension(im)didReceiveLocationPushPayload:completion:	6bf8c0b52318443ff565f514419c3b5d52d2c052324f0c62d41b5c2f290e917c	reference/symbol-graphs/CoreLocation.symbols.json	0	1	1	swift.method	didReceiveLocationPushPayload(_:)	CLLocationPushServiceExtension.didReceiveLocationPushPayload(_:)	func didReceiveLocationPushPayload(_ payload: [String : Any]) async
c:objc(pl)CLLocationPushServiceExtension(im)didReceiveLocationPushPayload:completion:	997af572994bbc32d499a43ba79509997738cfce1f8438f7cadc2d4838547563	reference/symbol-graphs/CoreLocation.symbols.json	0	1	0	swift.method	didReceiveLocationPushPayload(_:completion:)	CLLocationPushServiceExtension.didReceiveLocationPushPayload(_:completion:)	func didReceiveLocationPushPayload(_ payload: [String : Any], completion: @escaping () -> Void)
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@CLError	1207aed8c18ba65b669d845811426452fd940db36ee8024f415772cc025dc585	reference/symbol-graphs/CoreLocation.symbols.json	0	1	1	swift.func.op	!=(_:_:)	CLError.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@CLError	9e8645b0f3811f883fe27ae6e2e5a8b671bee614425a29a82033cdbcad642240	reference/symbol-graphs/CoreLocation.symbols.json	0	1	0	swift.func.op	!=(_:_:)	CLError.Code.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@CLLocationPushServiceError	dad83d6e7a37a5aeb0265eaba2ed84392d7a1f7b2df0cc88094d965fec502055	reference/symbol-graphs/CoreLocation.symbols.json	0	1	1	swift.func.op	!=(_:_:)	CLLocationPushServiceError.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@CLLocationPushServiceError	d840c7d8f906966ef5d91e310f13431502c41fe618df8ed29eff1b510e1b023f	reference/symbol-graphs/CoreLocation.symbols.json	0	1	0	swift.func.op	!=(_:_:)	CLLocationPushServiceError.Code.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
