precise	status	evidence	notes
c:@E@VSAccountAccessStatus	implemented	test:full/videosubscriberaccount/tests/agent/VSEnumTests.swift#testAccountAccessStatusRawValues	Native Int enum; macios NotDetermined=0 Restricted=1 Denied=2 Granted=3.
c:@E@VSAccountAccessStatus@VSAccountAccessStatusDenied	implemented	test:full/videosubscriberaccount/tests/agent/VSEnumTests.swift#testAccountAccessStatusRawValues	Case denied; raw value 2.
c:@E@VSAccountAccessStatus@VSAccountAccessStatusGranted	implemented	test:full/videosubscriberaccount/tests/agent/VSEnumTests.swift#testAccountAccessStatusRawValues	Case granted; raw value 3.
c:@E@VSAccountAccessStatus@VSAccountAccessStatusNotDetermined	implemented	test:full/videosubscriberaccount/tests/agent/VSEnumTests.swift#testAccountAccessStatusRawValues	Case notDetermined; raw value 0.
c:@E@VSAccountAccessStatus@VSAccountAccessStatusRestricted	implemented	test:full/videosubscriberaccount/tests/agent/VSEnumTests.swift#testAccountAccessStatusRawValues	Case restricted; raw value 1.
c:@E@VSErrorCode	implemented	test:full/videosubscriberaccount/tests/agent/VSErrorTests.swift#testErrorCodeRawValues	Nested Code enum; macios AccessNotGranted=0 through Unsupported=7.
c:@E@VSErrorCode@VSErrorCodeAccessNotGranted	implemented	test:full/videosubscriberaccount/tests/agent/VSErrorTests.swift#testErrorCodeRawValues	Case accessNotGranted; raw value 0.
c:@E@VSErrorCode@VSErrorCodeInvalidVerificationToken	implemented	test:full/videosubscriberaccount/tests/agent/VSErrorTests.swift#testErrorCodeRawValues	Case invalidVerificationToken; raw value 5.
c:@E@VSErrorCode@VSErrorCodeProviderRejected	implemented	test:full/videosubscriberaccount/tests/agent/VSErrorTests.swift#testErrorCodeRawValues	Case providerRejected; raw value 4.
c:@E@VSErrorCode@VSErrorCodeRejected	implemented	test:full/videosubscriberaccount/tests/agent/VSErrorTests.swift#testErrorCodeRawValues	Case rejected; raw value 6.
c:@E@VSErrorCode@VSErrorCodeServiceTemporarilyUnavailable	implemented	test:full/videosubscriberaccount/tests/agent/VSErrorTests.swift#testErrorCodeRawValues	Case serviceTemporarilyUnavailable; raw value 3.
c:@E@VSErrorCode@VSErrorCodeUnsupported	implemented	test:full/videosubscriberaccount/tests/agent/VSErrorTests.swift#testErrorCodeRawValues	Case unsupported; raw value 7.
c:@E@VSErrorCode@VSErrorCodeUnsupportedProvider	implemented	test:full/videosubscriberaccount/tests/agent/VSErrorTests.swift#testErrorCodeRawValues	Case unsupportedProvider; raw value 1.
c:@E@VSErrorCode@VSErrorCodeUserCancelled	implemented	test:full/videosubscriberaccount/tests/agent/VSErrorTests.swift#testErrorCodeRawValues	Case userCancelled; raw value 2.
c:@E@VSSubscriptionAccessLevel	implemented	test:full/videosubscriberaccount/tests/agent/VSEnumTests.swift#testSubscriptionAccessLevelRawValues	Native Int enum; macios Unknown=0 FreeWithAccount=1 Paid=2.
c:@E@VSSubscriptionAccessLevel@VSSubscriptionAccessLevelFreeWithAccount	implemented	test:full/videosubscriberaccount/tests/agent/VSEnumTests.swift#testSubscriptionAccessLevelRawValues	Case freeWithAccount; raw value 1.
c:@E@VSSubscriptionAccessLevel@VSSubscriptionAccessLevelPaid	implemented	test:full/videosubscriberaccount/tests/agent/VSEnumTests.swift#testSubscriptionAccessLevelRawValues	Case paid; raw value 2.
c:@E@VSSubscriptionAccessLevel@VSSubscriptionAccessLevelUnknown	implemented	test:full/videosubscriberaccount/tests/agent/VSEnumTests.swift#testSubscriptionAccessLevelRawValues	Case unknown; raw value 0.
c:@E@VSUserAccountQueryOptions	implemented	test:full/videosubscriberaccount/tests/agent/VSQueryOptionsTests.swift#testQueryOptionsEmptyAndRawValue	OptionSet QueryOptions.
c:@E@VSUserAccountQueryOptions@VSUserAccountQueryAllDevices	implemented	test:full/videosubscriberaccount/tests/agent/VSQueryOptionsTests.swift#testQueryOptionsAllDevices	static var allDevices; raw value 1.
c:@T@VSAccountProviderAuthenticationScheme	implemented	test:full/videosubscriberaccount/tests/agent/VSStringTypeTests.swift#testAuthenticationSchemeValues	String newtype wrapper.
c:@T@VSCheckAccessOption	implemented	test:full/videosubscriberaccount/tests/agent/VSStringTypeTests.swift#testCheckAccessOptionPrompt	String newtype options key.
c:@VSAccountProviderAuthenticationSchemeAPI	implemented	test:full/videosubscriberaccount/tests/agent/VSStringTypeTests.swift#testAuthenticationSchemeValues	static let api.
c:@VSAccountProviderAuthenticationSchemeSAML	implemented	test:full/videosubscriberaccount/tests/agent/VSStringTypeTests.swift#testAuthenticationSchemeValues	static let saml.
c:@VSCheckAccessOptionPrompt	implemented	test:full/videosubscriberaccount/tests/agent/VSStringTypeTests.swift#testCheckAccessOptionPrompt	static let prompt.
c:@VSErrorDomain	implemented	test:full/videosubscriberaccount/tests/agent/VSErrorTests.swift#testErrorDomainConstant	let VSErrorDomain = VSErrorDomain.
c:@VSErrorInfoKeyAccountProviderResponse	implemented	test:full/videosubscriberaccount/tests/agent/VSErrorTests.swift#testErrorInfoKeys	Info key string.
c:@VSErrorInfoKeySAMLResponse	implemented	test:full/videosubscriberaccount/tests/agent/VSErrorTests.swift#testErrorInfoKeys	Info key string.
c:@VSErrorInfoKeySAMLResponseStatus	implemented	test:full/videosubscriberaccount/tests/agent/VSErrorTests.swift#testErrorInfoKeys	Info key string.
c:@VSErrorInfoKeyUnsupportedProviderIdentifier	implemented	test:full/videosubscriberaccount/tests/agent/VSErrorTests.swift#testErrorInfoKeys	Info key string.
c:@VSOpenTVProviderSettingsURLString	implemented	test:full/videosubscriberaccount/tests/agent/VSStringTypeTests.swift#testOpenTVProviderSettingsURLString	Settings URL string; payload is the export name until oracle.
c:objc(cs)VSAccountApplicationProvider	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountApplicationProviderInit	NSObject provider.
c:objc(cs)VSAccountApplicationProvider(im)initWithLocalizedDisplayName:identifier:	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountApplicationProviderInit	init(localizedDisplayName:identifier:).
c:objc(cs)VSAccountApplicationProvider(py)identifier	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountApplicationProviderInit	identifier getter.
c:objc(cs)VSAccountApplicationProvider(py)localizedDisplayName	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountApplicationProviderInit	localizedDisplayName getter.
c:objc(cs)VSAccountManager	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountManagerTests.swift#testAccountManagerDelegateStorage	Account manager.
c:objc(cs)VSAccountManager(im)checkAccessStatusWithOptions:completionHandler:	declared	source:full/videosubscriberaccount/VSAccountManager.swift#checkAccessStatus	Async overlay; isolated runner cannot await. Completion overlay fails closed with unsupported.
c:objc(cs)VSAccountManager(im)enqueueAccountMetadataRequest:completionHandler:	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountManagerTests.swift#testAccountManagerEnqueueFailClosed	enqueue completes with VSError.unsupported.
c:objc(cs)VSAccountManager(py)delegate	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountManagerTests.swift#testAccountManagerDelegateStorage	weak delegate storage.
c:objc(cs)VSAccountManagerResult	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountManagerTests.swift#testAccountManagerResultCancel	Cancellable result handle.
c:objc(cs)VSAccountManagerResult(im)cancel	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountManagerTests.swift#testAccountManagerResultCancel	cancel().
c:objc(cs)VSAccountMetadata	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataLinuxInit	Metadata result object.
c:objc(cs)VSAccountMetadata(py)SAMLAttributeQueryResponse	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataLinuxInit	samlAttributeQueryResponse.
c:objc(cs)VSAccountMetadata(py)accountProviderIdentifier	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataLinuxInit	accountProviderIdentifier.
c:objc(cs)VSAccountMetadata(py)accountProviderResponse	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataLinuxInit	accountProviderResponse.
c:objc(cs)VSAccountMetadata(py)authenticationExpirationDate	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataLinuxInit	authenticationExpirationDate.
c:objc(cs)VSAccountMetadata(py)verificationData	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataLinuxInit	verificationData.
c:objc(cs)VSAccountMetadataRequest	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataRequestDefaultsAndStorage	Metadata request object.
c:objc(cs)VSAccountMetadataRequest(py)accountProviderAuthenticationToken	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataRequestDefaultsAndStorage	accountProviderAuthenticationToken storage.
c:objc(cs)VSAccountMetadataRequest(py)applicationAccountProviders	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataRequestDefaultsAndStorage	applicationAccountProviders storage.
c:objc(cs)VSAccountMetadataRequest(py)attributeNames	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataRequestDefaultsAndStorage	attributeNames storage.
c:objc(cs)VSAccountMetadataRequest(py)channelIdentifier	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataRequestDefaultsAndStorage	channelIdentifier storage.
c:objc(cs)VSAccountMetadataRequest(py)featuredAccountProviderIdentifiers	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataRequestDefaultsAndStorage	featuredAccountProviderIdentifiers storage.
c:objc(cs)VSAccountMetadataRequest(py)forceAuthentication	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataRequestDefaultsAndStorage	forceAuthentication storage.
c:objc(cs)VSAccountMetadataRequest(py)includeAccountProviderIdentifier	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataRequestDefaultsAndStorage	includeAccountProviderIdentifier storage.
c:objc(cs)VSAccountMetadataRequest(py)includeAuthenticationExpirationDate	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataRequestDefaultsAndStorage	includeAuthenticationExpirationDate storage.
c:objc(cs)VSAccountMetadataRequest(py)interruptionAllowed	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataRequestDefaultsAndStorage	isInterruptionAllowed storage.
c:objc(cs)VSAccountMetadataRequest(py)localizedVideoTitle	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataRequestDefaultsAndStorage	localizedVideoTitle storage.
c:objc(cs)VSAccountMetadataRequest(py)supportedAccountProviderIdentifiers	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataRequestDefaultsAndStorage	supportedAccountProviderIdentifiers storage.
c:objc(cs)VSAccountMetadataRequest(py)supportedAuthenticationSchemes	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataRequestDefaultsAndStorage	supportedAuthenticationSchemes storage.
c:objc(cs)VSAccountMetadataRequest(py)verificationToken	implemented	test:full/videosubscriberaccount/tests/agent/VSAccountMetadataTests.swift#testAccountMetadataRequestDefaultsAndStorage	verificationToken storage.
