precise	status	evidence	notes
c:@E@SNErrorCode	implemented	test:full/soundanalysis/tests/agent/SNErrorTests.swift#testErrorCodeRawValues	SNError.Code table-driven raw values 1...5 from macios SNErrorCode.
c:@E@SNErrorCode@SNErrorCodeInvalidFile	implemented	test:full/soundanalysis/tests/agent/SNErrorTests.swift#testErrorCodeRawValues	invalidFile raw value 5
c:@E@SNErrorCode@SNErrorCodeInvalidFormat	implemented	test:full/soundanalysis/tests/agent/SNErrorTests.swift#testErrorCodeRawValues	invalidFormat raw value 3
c:@E@SNErrorCode@SNErrorCodeInvalidModel	implemented	test:full/soundanalysis/tests/agent/SNErrorTests.swift#testErrorCodeRawValues	invalidModel raw value 4
c:@E@SNErrorCode@SNErrorCodeOperationFailed	implemented	test:full/soundanalysis/tests/agent/SNErrorTests.swift#testErrorCodeRawValues	operationFailed raw value 2
c:@E@SNErrorCode@SNErrorCodeUnknownError	implemented	test:full/soundanalysis/tests/agent/SNErrorTests.swift#testErrorCodeRawValues	unknownError raw value 1
c:@SNClassifierIdentifierVersion1	implemented	test:full/soundanalysis/tests/agent/SNClassifierIdentifierTests.swift#testClassifierIdentifierVersion1	version1 raw value is the exported C symbol name; CFString payload unobserved
c:@SNErrorDomain	implemented	test:full/soundanalysis/tests/agent/SNErrorTests.swift#testErrorDomainConstant	Linux domain string is SNErrorDomain; Apple CFString payload unobserved
c:@T@SNClassifierIdentifier	implemented	test:full/soundanalysis/tests/agent/SNClassifierIdentifierTests.swift#testClassifierIdentifierVersion1	RawRepresentable string newtype
c:objc(cs)SNAudioFileAnalyzer	implemented	test:full/soundanalysis/tests/agent/SNAudioFileAnalyzerTests.swift#testAudioFileAnalyzerInitExistingFile	Constructs for an existing regular file
c:objc(cs)SNAudioFileAnalyzer(im)addRequest:withObserver:error:	implemented	test:full/soundanalysis/tests/agent/SNAudioFileAnalyzerTests.swift#testAudioFileAnalyzerRequestRegistry	Duplicate add throws operationFailed
c:objc(cs)SNAudioFileAnalyzer(im)analyze	implemented	test:full/soundanalysis/tests/agent/SNAudioFileAnalyzerTests.swift#testAudioFileAnalyzerAnalyzeFailsClosed	Synchronous invalidFile; no invented labels
c:objc(cs)SNAudioFileAnalyzer(im)analyzeWithCompletionHandler:	implemented	test:full/soundanalysis/tests/agent/SNAudioFileAnalyzerTests.swift#testAudioFileAnalyzerCompletionHandler	Handler runs synchronously with false
