precise	status	evidence	notes
s:21TranslationUIProvider0A32ProviderUIExtensionConfigurationV	implemented	test:full/translationuiprovider/tests/agent/TranslationUIProviderExtensionTests.swift#testTranslationProviderUIExtensionConfigurationType	Linux isolation configuration; no ExtensionFoundation host.
s:21TranslationUIProvider0A32ProviderUIExtensionConfigurationVyAcA0aB9Extension_pcfc	implemented	test:full/translationuiprovider/tests/agent/TranslationUIProviderExtensionTests.swift#testTranslationProviderUIExtensionConfigurationInit	Stores the extension type name; never accepts XPC.
s:21TranslationUIProvider0aB14ExtensionSceneP	implemented	test:full/translationuiprovider/tests/agent/TranslationUIProviderExtensionTests.swift#testTranslationUIProviderExtensionSceneProtocol	Protocol identity; no ExtensionKit host.
s:21TranslationUIProvider0aB17SelectedTextSceneV	implemented	test:full/translationuiprovider/tests/agent/TranslationUIProviderSelectedTextSceneTests.swift#testTranslationUIProviderSelectedTextSceneType	Stores content closure; no SwiftUI render.
s:21TranslationUIProvider0aB17SelectedTextSceneV4Bodya	implemented	test:full/translationuiprovider/tests/agent/TranslationUIProviderSelectedTextSceneTests.swift#testTranslationUIProviderSelectedTextSceneBodyTypealias	Body is the Linux host leaf scene.
s:21TranslationUIProvider0aB17SelectedTextSceneV4bodyQrvp	implemented	test:full/translationuiprovider/tests/agent/TranslationUIProviderSelectedTextSceneTests.swift#testTranslationUIProviderSelectedTextSceneBody	Leaf scene; no translation sheet.
s:21TranslationUIProvider0aB17SelectedTextSceneV7contentACyxGxAA0aB7Context_pc_tcfc	implemented	test:full/translationuiprovider/tests/agent/TranslationUIProviderSelectedTextSceneTests.swift#testTranslationUIProviderSelectedTextSceneInit	Init captures the content closure.
s:21TranslationUIProvider0aB7ContextP	implemented	test:full/translationuiprovider/tests/agent/TranslationUIProviderContextTests.swift#testTranslationUIProviderContextProtocol	Protocol identity; Observation.Observable; no XPC.
s:21TranslationUIProvider0aB7ContextP11expandSheetyyF	implemented	test:full/translationuiprovider/tests/agent/TranslationUIProviderContextTests.swift#testTranslationUIProviderContextExpandSheet	Records request count; never presents UI.
s:21TranslationUIProvider0aB7ContextP17allowsReplacementSbvp	implemented	test:full/translationuiprovider/tests/agent/TranslationUIProviderContextTests.swift#testTranslationUIProviderContextAllowsReplacement	Process-local Bool; Darwin default unobserved.
s:21TranslationUIProvider0aB7ContextP6finish11translationy10Foundation16AttributedStringVSg_tF	implemented	test:full/translationuiprovider/tests/agent/TranslationUIProviderContextTests.swift#testTranslationUIProviderContextFinish	Documented replacement rule; never closes a sheet.
s:21TranslationUIProvider0aB7ContextP9inputText10Foundation16AttributedStringVSgvp	implemented	test:full/translationuiprovider/tests/agent/TranslationUIProviderContextTests.swift#testTranslationUIProviderContextInputText	Process-local AttributedString?; Darwin default unobserved.
s:21TranslationUIProvider0aB9ExtensionP	implemented	test:full/translationuiprovider/tests/agent/TranslationUIProviderExtensionTests.swift#testTranslationUIProviderExtensionProtocol	Protocol identity; no appex process.
s:21TranslationUIProvider0aB9ExtensionP4BodyQa	implemented	test:full/translationuiprovider/tests/agent/TranslationUIProviderExtensionTests.swift#testTranslationUIProviderExtensionBodyAssociatedType	Associatedtype Body.
s:21TranslationUIProvider0aB9ExtensionP4body4BodyQzvp	implemented	test:full/translationuiprovider/tests/agent/TranslationUIProviderExtensionTests.swift#testTranslationUIProviderExtensionBody	Required body getter.
s:21TranslationUIProvider0aB9ExtensionPAAE13configuration0C3Kit03AppC18SceneConfigurationVvp	implemented	test:full/translationuiprovider/tests/agent/TranslationUIProviderExtensionTests.swift#testTranslationUIProviderExtensionConfiguration	Default configuration; no ExtensionKit host.
