precise	kind	title	path	declaration
s:10Foundation14LocalizedErrorPAAE10helpAnchorSSSgvp::SYNTHESIZED::s:21TelephonyMessagingKit0aB7SessionC5ErrorO	swift.property	helpAnchor	TelephonyMessagingSession.Error.helpAnchor	var helpAnchor: String? { get }
s:10Foundation14LocalizedErrorPAAE10helpAnchorSSSgvp::SYNTHESIZED::s:21TelephonyMessagingKit10MMSServiceC5ErrorO	swift.property	helpAnchor	MMSService.Error.helpAnchor	var helpAnchor: String? { get }
s:10Foundation14LocalizedErrorPAAE10helpAnchorSSSgvp::SYNTHESIZED::s:21TelephonyMessagingKit10RCSServiceC5ErrorO	swift.property	helpAnchor	RCSService.Error.helpAnchor	var helpAnchor: String? { get }
s:10Foundation14LocalizedErrorPAAE10helpAnchorSSSgvp::SYNTHESIZED::s:21TelephonyMessagingKit10SMSServiceC5ErrorO	swift.property	helpAnchor	SMSService.Error.helpAnchor	var helpAnchor: String? { get }
s:10Foundation14LocalizedErrorPAAE13failureReasonSSSgvp::SYNTHESIZED::s:21TelephonyMessagingKit0aB7SessionC5ErrorO	swift.property	failureReason	TelephonyMessagingSession.Error.failureReason	var failureReason: String? { get }
s:10Foundation14LocalizedErrorPAAE13failureReasonSSSgvp::SYNTHESIZED::s:21TelephonyMessagingKit10MMSServiceC5ErrorO	swift.property	failureReason	MMSService.Error.failureReason	var failureReason: String? { get }
s:10Foundation14LocalizedErrorPAAE13failureReasonSSSgvp::SYNTHESIZED::s:21TelephonyMessagingKit10RCSServiceC5ErrorO	swift.property	failureReason	RCSService.Error.failureReason	var failureReason: String? { get }
s:10Foundation14LocalizedErrorPAAE13failureReasonSSSgvp::SYNTHESIZED::s:21TelephonyMessagingKit10SMSServiceC5ErrorO	swift.property	failureReason	SMSService.Error.failureReason	var failureReason: String? { get }
s:10Foundation14LocalizedErrorPAAE16errorDescriptionSSSgvp::SYNTHESIZED::s:21TelephonyMessagingKit0aB7SessionC5ErrorO	swift.property	errorDescription	TelephonyMessagingSession.Error.errorDescription	var errorDescription: String? { get }
s:10Foundation14LocalizedErrorPAAE16errorDescriptionSSSgvp::SYNTHESIZED::s:21TelephonyMessagingKit10MMSServiceC5ErrorO	swift.property	errorDescription	MMSService.Error.errorDescription	var errorDescription: String? { get }
s:10Foundation14LocalizedErrorPAAE16errorDescriptionSSSgvp::SYNTHESIZED::s:21TelephonyMessagingKit10RCSServiceC5ErrorO	swift.property	errorDescription	RCSService.Error.errorDescription	var errorDescription: String? { get }
s:10Foundation14LocalizedErrorPAAE16errorDescriptionSSSgvp::SYNTHESIZED::s:21TelephonyMessagingKit10SMSServiceC5ErrorO	swift.property	errorDescription	SMSService.Error.errorDescription	var errorDescription: String? { get }
