precise	status	evidence	notes
c:@E@MCEncryptionPreference	implemented	MultipeerConnectivity.swift;MCPeerID.swift;MCSession.swift;MCNearby.swift;MultipeerConnectivityRuntime.swift	Exercised by MultipeerConnectivityRuntime.swift against the Linux fail-closed implementation.
c:@E@MCEncryptionPreference@MCEncryptionNone	implemented	MultipeerConnectivity.swift;MCPeerID.swift;MCSession.swift;MCNearby.swift;MultipeerConnectivityRuntime.swift	Exercised by MultipeerConnectivityRuntime.swift against the Linux fail-closed implementation.
c:@E@MCEncryptionPreference@MCEncryptionOptional	implemented	MultipeerConnectivity.swift;MCPeerID.swift;MCSession.swift;MCNearby.swift;MultipeerConnectivityRuntime.swift	Exercised by MultipeerConnectivityRuntime.swift against the Linux fail-closed implementation.
c:@E@MCEncryptionPreference@MCEncryptionRequired	implemented	MultipeerConnectivity.swift;MCPeerID.swift;MCSession.swift;MCNearby.swift;MultipeerConnectivityRuntime.swift	Exercised by MultipeerConnectivityRuntime.swift against the Linux fail-closed implementation.
c:@E@MCErrorCode	implemented	MultipeerConnectivity.swift;MCPeerID.swift;MCSession.swift;MCNearby.swift;MultipeerConnectivityRuntime.swift	Exercised by MultipeerConnectivityRuntime.swift against the Linux fail-closed implementation.
c:@E@MCErrorCode@MCErrorCancelled	implemented	MultipeerConnectivity.swift;MCPeerID.swift;MCSession.swift;MCNearby.swift;MultipeerConnectivityRuntime.swift	Exercised by MultipeerConnectivityRuntime.swift against the Linux fail-closed implementation.
c:@E@MCErrorCode@MCErrorInvalidParameter	implemented	MultipeerConnectivity.swift;MCPeerID.swift;MCSession.swift;MCNearby.swift;MultipeerConnectivityRuntime.swift	Exercised by MultipeerConnectivityRuntime.swift against the Linux fail-closed implementation.
c:@E@MCErrorCode@MCErrorNotConnected	implemented	MultipeerConnectivity.swift;MCPeerID.swift;MCSession.swift;MCNearby.swift;MultipeerConnectivityRuntime.swift	Exercised by MultipeerConnectivityRuntime.swift against the Linux fail-closed implementation.
c:@E@MCErrorCode@MCErrorTimedOut	implemented	MultipeerConnectivity.swift;MCPeerID.swift;MCSession.swift;MCNearby.swift;MultipeerConnectivityRuntime.swift	Exercised by MultipeerConnectivityRuntime.swift against the Linux fail-closed implementation.
c:@E@MCErrorCode@MCErrorUnavailable	implemented	MultipeerConnectivity.swift;MCPeerID.swift;MCSession.swift;MCNearby.swift;MultipeerConnectivityRuntime.swift	Exercised by MultipeerConnectivityRuntime.swift against the Linux fail-closed implementation.
c:@E@MCErrorCode@MCErrorUnknown	implemented	MultipeerConnectivity.swift;MCPeerID.swift;MCSession.swift;MCNearby.swift;MultipeerConnectivityRuntime.swift	Exercised by MultipeerConnectivityRuntime.swift against the Linux fail-closed implementation.
c:@E@MCErrorCode@MCErrorUnsupported	implemented	MultipeerConnectivity.swift;MCPeerID.swift;MCSession.swift;MCNearby.swift;MultipeerConnectivityRuntime.swift	Exercised by MultipeerConnectivityRuntime.swift against the Linux fail-closed implementation.
c:@E@MCSessionSendDataMode	implemented	MultipeerConnectivity.swift;MCPeerID.swift;MCSession.swift;MCNearby.swift;MultipeerConnectivityRuntime.swift	Exercised by MultipeerConnectivityRuntime.swift against the Linux fail-closed implementation.
