precise	kind	title	path	declaration
c:@BGTaskSchedulerErrorDomain	swift.type.property	errorDomain	BGTaskScheduler.errorDomain	class let errorDomain: String
c:@E@BGContinuedProcessingTaskRequestResources	swift.struct	BGContinuedProcessingTaskRequest.Resources	BGContinuedProcessingTaskRequest.Resources	struct Resources
c:@E@BGContinuedProcessingTaskRequestResources@BGContinuedProcessingTaskRequestResourcesGPU	swift.type.property	gpu	BGContinuedProcessingTaskRequest.Resources.gpu	static var gpu: BGContinuedProcessingTaskRequest.Resources { get }
c:@E@BGContinuedProcessingTaskRequestSubmissionStrategy	swift.enum	BGContinuedProcessingTaskRequest.SubmissionStrategy	BGContinuedProcessingTaskRequest.SubmissionStrategy	enum SubmissionStrategy
c:@E@BGContinuedProcessingTaskRequestSubmissionStrategy@BGContinuedProcessingTaskRequestSubmissionStrategyFail	swift.enum.case	BGContinuedProcessingTaskRequest.SubmissionStrategy.fail	BGContinuedProcessingTaskRequest.SubmissionStrategy.fail	case fail
c:@E@BGContinuedProcessingTaskRequestSubmissionStrategy@BGContinuedProcessingTaskRequestSubmissionStrategyQueue	swift.enum.case	BGContinuedProcessingTaskRequest.SubmissionStrategy.queue	BGContinuedProcessingTaskRequest.SubmissionStrategy.queue	case queue
c:@E@BGTaskSchedulerErrorCode	swift.enum	BGTaskScheduler.Error.Code	BGTaskScheduler.Error.Code	enum Code
c:@E@BGTaskSchedulerErrorCode@BGTaskSchedulerErrorCodeImmediateRunIneligible	swift.enum.case	BGTaskScheduler.Error.Code.immediateRunIneligible	BGTaskScheduler.Error.Code.immediateRunIneligible	case immediateRunIneligible
c:@E@BGTaskSchedulerErrorCode@BGTaskSchedulerErrorCodeNotPermitted	swift.enum.case	BGTaskScheduler.Error.Code.notPermitted	BGTaskScheduler.Error.Code.notPermitted	case notPermitted
c:@E@BGTaskSchedulerErrorCode@BGTaskSchedulerErrorCodeTooManyPendingTaskRequests	swift.enum.case	BGTaskScheduler.Error.Code.tooManyPendingTaskRequests	BGTaskScheduler.Error.Code.tooManyPendingTaskRequests	case tooManyPendingTaskRequests
c:@E@BGTaskSchedulerErrorCode@BGTaskSchedulerErrorCodeUnavailable	swift.enum.case	BGTaskScheduler.Error.Code.unavailable	BGTaskScheduler.Error.Code.unavailable	case unavailable
c:objc(cs)BGAppRefreshTask	swift.class	BGAppRefreshTask	BGAppRefreshTask	class BGAppRefreshTask
c:objc(cs)BGAppRefreshTaskRequest	swift.class	BGAppRefreshTaskRequest	BGAppRefreshTaskRequest	class BGAppRefreshTaskRequest
c:objc(cs)BGAppRefreshTaskRequest(im)initWithIdentifier:	swift.init	init(identifier:)	BGAppRefreshTaskRequest.init(identifier:)	init(identifier: String)
c:objc(cs)BGContinuedProcessingTask	swift.class	BGContinuedProcessingTask	BGContinuedProcessingTask	class BGContinuedProcessingTask
c:objc(cs)BGContinuedProcessingTask(im)updateTitle:subtitle:	swift.method	updateTitle(_:subtitle:)	BGContinuedProcessingTask.updateTitle(_:subtitle:)	func updateTitle(_ title: String, subtitle: String)
c:objc(cs)BGContinuedProcessingTask(py)subtitle	swift.property	subtitle	BGContinuedProcessingTask.subtitle	var subtitle: String { get }
c:objc(cs)BGContinuedProcessingTask(py)title	swift.property	title	BGContinuedProcessingTask.title	var title: String { get }
c:objc(cs)BGContinuedProcessingTaskRequest	swift.class	BGContinuedProcessingTaskRequest	BGContinuedProcessingTaskRequest	class BGContinuedProcessingTaskRequest
c:objc(cs)BGContinuedProcessingTaskRequest(im)initWithIdentifier:title:subtitle:	swift.init	init(identifier:title:subtitle:)	BGContinuedProcessingTaskRequest.init(identifier:title:subtitle:)	init(identifier: String, title: String, subtitle: String)
c:objc(cs)BGContinuedProcessingTaskRequest(py)requiredResources	swift.property	requiredResources	BGContinuedProcessingTaskRequest.requiredResources	var requiredResources: BGContinuedProcessingTaskRequest.Resources { get set }
c:objc(cs)BGContinuedProcessingTaskRequest(py)strategy	swift.property	strategy	BGContinuedProcessingTaskRequest.strategy	var strategy: BGContinuedProcessingTaskRequest.SubmissionStrategy { get set }
c:objc(cs)BGContinuedProcessingTaskRequest(py)subtitle	swift.property	subtitle	BGContinuedProcessingTaskRequest.subtitle	var subtitle: String { get set }
c:objc(cs)BGContinuedProcessingTaskRequest(py)title	swift.property	title	BGContinuedProcessingTaskRequest.title	var title: String { get set }
c:objc(cs)BGHealthResearchTask	swift.class	BGHealthResearchTask	BGHealthResearchTask	class BGHealthResearchTask
c:objc(cs)BGHealthResearchTaskRequest	swift.class	BGHealthResearchTaskRequest	BGHealthResearchTaskRequest	class BGHealthResearchTaskRequest
c:objc(cs)BGHealthResearchTaskRequest(py)protectionTypeOfRequiredData	swift.property	protectionTypeOfRequiredData	BGHealthResearchTaskRequest.protectionTypeOfRequiredData	unowned(unsafe) var protectionTypeOfRequiredData: NSString { get set }
