precise	kind	title	path	declaration
s:21DeveloperToolsSupport11LibraryItemV	swift.struct	LibraryItem	LibraryItem	struct LibraryItem
s:21DeveloperToolsSupport11LibraryItemV8CategoryV	swift.struct	LibraryItem.Category	LibraryItem.Category	struct Category
s:21DeveloperToolsSupport11LibraryItemV8CategoryV5otherAEvpZ	swift.type.property	other	LibraryItem.Category.other	static let other: LibraryItem.Category
s:21DeveloperToolsSupport11LibraryItemV8CategoryV6effectAEvpZ	swift.type.property	effect	LibraryItem.Category.effect	static let effect: LibraryItem.Category
s:21DeveloperToolsSupport11LibraryItemV8CategoryV6layoutAEvpZ	swift.type.property	layout	LibraryItem.Category.layout	static let layout: LibraryItem.Category
s:21DeveloperToolsSupport11LibraryItemV8CategoryV7controlAEvpZ	swift.type.property	control	LibraryItem.Category.control	static let control: LibraryItem.Category
s:21DeveloperToolsSupport11LibraryItemV_7visible5title8category17matchingSignatureACxyXK_SbSSSgAC8CategoryVAHtclufc	swift.init	init(_:visible:title:category:matchingSignature:)	LibraryItem.init(_:visible:title:category:matchingSignature:)	init<SnippetExpressionType>(_ snippet: @autoclosure () -> SnippetExpressionType, visible: Bool = true, title: String? = nil, category: LibraryItem.Category = .other, matchingSignature: String? = nil)
s:21DeveloperToolsSupport12PreviewTraitV	swift.struct	PreviewTrait	PreviewTrait	@MainActor struct PreviewTrait<T>
s:21DeveloperToolsSupport12PreviewTraitVA2A0D0V10ViewTraitsORszlE11fixedLayout5width6heightACyAGG14CoreFoundation7CGFloatV_ANtFZ	swift.type.method	fixedLayout(width:height:)	PreviewTrait.fixedLayout(width:height:)	@MainActor static func fixedLayout(width: CGFloat, height: CGFloat) -> PreviewTrait<T>
s:21DeveloperToolsSupport12PreviewTraitVA2A0D0V10ViewTraitsORszlE13defaultLayoutACyAGGvpZ	swift.type.property	defaultLayout	PreviewTrait.defaultLayout	@MainActor static var defaultLayout: PreviewTrait<Preview.ViewTraits> { get }
s:21DeveloperToolsSupport12PreviewTraitVA2A0D0V10ViewTraitsORszlE13landscapeLeftACyAGGvpZ	swift.type.property	landscapeLeft	PreviewTrait.landscapeLeft	@MainActor static var landscapeLeft: PreviewTrait<Preview.ViewTraits> { get }
s:21DeveloperToolsSupport12PreviewTraitVA2A0D0V10ViewTraitsORszlE14landscapeRightACyAGGvpZ	swift.type.property	landscapeRight	PreviewTrait.landscapeRight	@MainActor static var landscapeRight: PreviewTrait<Preview.ViewTraits> { get }
s:21DeveloperToolsSupport12PreviewTraitVA2A0D0V10ViewTraitsORszlE15assistiveAccessACyAGGvpZ	swift.type.property	assistiveAccess	PreviewTrait.assistiveAccess	@MainActor static var assistiveAccess: PreviewTrait<Preview.ViewTraits> { get }
s:21DeveloperToolsSupport12PreviewTraitVA2A0D0V10ViewTraitsORszlE18portraitUpsideDownACyAGGvpZ	swift.type.property	portraitUpsideDown	PreviewTrait.portraitUpsideDown	@MainActor static var portraitUpsideDown: PreviewTrait<Preview.ViewTraits> { get }
s:21DeveloperToolsSupport12PreviewTraitVA2A0D0V10ViewTraitsORszlE18sizeThatFitsLayoutACyAGGvpZ	swift.type.property	sizeThatFitsLayout	PreviewTrait.sizeThatFitsLayout	@MainActor static var sizeThatFitsLayout: PreviewTrait<Preview.ViewTraits> { get }
s:21DeveloperToolsSupport12PreviewTraitVA2A0D0V10ViewTraitsORszlE8portraitACyAGGvpZ	swift.type.property	portrait	PreviewTrait.portrait	@MainActor static var portrait: PreviewTrait<Preview.ViewTraits> { get }
s:21DeveloperToolsSupport12PreviewTraitVyACyxGADd_tcfc	swift.init	init(_:)	PreviewTrait.init(_:)	@MainActor init(_ traits: PreviewTrait<T>...)
s:21DeveloperToolsSupport13ColorResourceV	swift.struct	ColorResource	ColorResource	struct ColorResource
