precise	kind	title	path	declaration
c:@CIDetectorAccuracy	swift.var	CIDetectorAccuracy	CIDetectorAccuracy	let CIDetectorAccuracy: String
c:@CIDetectorAccuracyHigh	swift.var	CIDetectorAccuracyHigh	CIDetectorAccuracyHigh	let CIDetectorAccuracyHigh: String
c:@CIDetectorAccuracyLow	swift.var	CIDetectorAccuracyLow	CIDetectorAccuracyLow	let CIDetectorAccuracyLow: String
c:@CIDetectorAspectRatio	swift.var	CIDetectorAspectRatio	CIDetectorAspectRatio	let CIDetectorAspectRatio: String
c:@CIDetectorEyeBlink	swift.var	CIDetectorEyeBlink	CIDetectorEyeBlink	let CIDetectorEyeBlink: String
c:@CIDetectorFocalLength	swift.var	CIDetectorFocalLength	CIDetectorFocalLength	let CIDetectorFocalLength: String
c:@CIDetectorImageOrientation	swift.var	CIDetectorImageOrientation	CIDetectorImageOrientation	let CIDetectorImageOrientation: String
c:@CIDetectorMaxFeatureCount	swift.var	CIDetectorMaxFeatureCount	CIDetectorMaxFeatureCount	let CIDetectorMaxFeatureCount: String
c:@CIDetectorMinFeatureSize	swift.var	CIDetectorMinFeatureSize	CIDetectorMinFeatureSize	let CIDetectorMinFeatureSize: String
c:@CIDetectorNumberOfAngles	swift.var	CIDetectorNumberOfAngles	CIDetectorNumberOfAngles	let CIDetectorNumberOfAngles: String
c:@CIDetectorReturnSubFeatures	swift.var	CIDetectorReturnSubFeatures	CIDetectorReturnSubFeatures	let CIDetectorReturnSubFeatures: String
c:@CIDetectorSmile	swift.var	CIDetectorSmile	CIDetectorSmile	let CIDetectorSmile: String
c:@CIDetectorTracking	swift.var	CIDetectorTracking	CIDetectorTracking	let CIDetectorTracking: String
c:@CIDetectorTypeFace	swift.var	CIDetectorTypeFace	CIDetectorTypeFace	let CIDetectorTypeFace: String
c:@CIDetectorTypeQRCode	swift.var	CIDetectorTypeQRCode	CIDetectorTypeQRCode	let CIDetectorTypeQRCode: String
c:@CIDetectorTypeRectangle	swift.var	CIDetectorTypeRectangle	CIDetectorTypeRectangle	let CIDetectorTypeRectangle: String
c:@CIDetectorTypeText	swift.var	CIDetectorTypeText	CIDetectorTypeText	let CIDetectorTypeText: String
c:@CIFeatureTypeFace	swift.var	CIFeatureTypeFace	CIFeatureTypeFace	let CIFeatureTypeFace: String
c:@CIFeatureTypeQRCode	swift.var	CIFeatureTypeQRCode	CIFeatureTypeQRCode	let CIFeatureTypeQRCode: String
c:@CIFeatureTypeRectangle	swift.var	CIFeatureTypeRectangle	CIFeatureTypeRectangle	let CIFeatureTypeRectangle: String
c:@CIFeatureTypeText	swift.var	CIFeatureTypeText	CIFeatureTypeText	let CIFeatureTypeText: String
c:@CIRAWDecoderVersion6	swift.type.property	version6	CIRAWDecoderVersion.version6	static let version6: CIRAWDecoderVersion
